-15.037	20.343	11.028	0
-7.1966	25.61	2.1718	0
-19.897	21.398	-1.0416	0
-6.9658	25.972	4.1326	0
-13.852	24.036	1.0384	0
-3.7937	24.386	-6.3167	0
-15.259	20.29	-4.5246	0
-5.4623	25.431	7.4003	0
-17.291	18.148	-0.012227	0
-12.78	24.573	10.245	0
-12.091	23.552	0.7969	0
-9.8375	27.966	9.3727	0
-5.8754	26.106	2.3502	0
-3.9931	25.813	8.0419	0
-17.128	15.667	12.311	0
-4.2607	25.155	0.216	0
-17.943	22.185	8.8359	0
-7.3566	25.347	6.053	0
-8.1485	26.647	4.0153	0
-16.291	23.004	6.2804	0
-11.579	23.339	1.3724	0
-6.4788	25.306	2.2887	0
-5.4774	25.323	4.6686	0
-11.151	30.516	8.6704	0
-5.5245	25.815	2.4702	0
-6.8885	32.088	-4.7829	0
-4.417	23.786	-3.449	0
1.0919	25.493	-0.069905	0
-9.8965	23.411	2.1664	0
-6.3991	27.651	2.4096	0
-11.993	21.385	-6.2879	0
-6.1989	26.071	-4.0754	0
-8.7551	24.214	3.3013	0
-6.6851	26.84	3.3702	0
-17.625	21.502	7.0583	0
-8.514	25.513	0.88853	0
-3.0554	10.73	-8.7344	0
-5.4278	25.439	1.7056	0
-20.488	19.095	6.2119	0
-9.9639	26.435	4.9671	0
-17.488	23.363	8.6136	0
-10.085	22.34	1.958	0
-13.509	21.793	8.4327	0
-17.42	22.849	6.3366	0
-13.641	26.086	2.8171	0
-6.9525	26.932	-0.37765	0
-6.1802	26.436	-6.1149	0
-15.847	24.075	7.4133	0
-7.4156	25.477	-5.6957	0
-7.2543	24.154	-9.221	0
-6.5375	30.728	9.3623	0
-16.726	19.941	13.245	0
-13.739	17.43	6.8696	0
-11.709	23.916	-1.5002	0
-11.312	21.511	11.165	0
-8.8884	20.355	9.1926	0
-15.524	22.815	8.8631	0
-21.67	20.063	5.9465	0
-11.663	22.593	8.0379	0
-9.757	20.713	2.6862	0
-13.661	23.648	9.3102	0
-19.427	20.896	6.2586	0
-9.5233	21.953	11.347	0
-8.5661	12.317	-6.3086	0
-10.728	23.42	-4.0165	0
-15.829	20.274	13.49	0
-19.784	16.989	6.515	0
-18.755	17.941	9.9606	0
-9.9444	22.759	-2.4658	0
-14.862	13.813	0.22483	0
-14.863	23.022	7.6095	0
-13.472	6.6752	0.90877	0
-15.146	23.666	7.5159	0
-21.862	18.682	4.291	0
-11.748	22.953	1.1792	0
-8.4793	22.819	3.8507	0
-12.467	25.461	8.5094	0
-7.7205	1.7283	-3.784	0
-19.778	22.871	7.9548	0
-11.234	19.136	-0.097548	0
-20.629	17.208	6.1122	0
-15.681	24.061	6.2036	0
-9.0316	16.55	-10.689	0
-18.568	18.889	0.01644	0
-20.465	21.13	2.3036	0
-17.349	24.546	0.76049	0
-15.959	22.851	-2.6567	0
-23.133	20.476	-0.70634	0
-11.993	22.674	2.1002	0
-10.218	25.063	10.422	0
-16.174	22.841	-1.4259	0
-15.899	25.878	10.066	0
-23.737	18.285	5.4406	0
-16.489	20.773	6.8576	0
-16.562	20.891	7.2389	0
-12.424	22.147	0.1594	0
-14.267	19.964	6.0683	0
-12.728	13.985	-9.5821	0
-9.0512	19.135	-3.2457	0
-13.365	22.817	1.0835	0
-13.108	24.043	0.96856	0
-13.151	24.238	0.16188	0
-14.364	22.175	5.6523	0
-6.1579	24.884	1.9202	0
-10.549	24.32	-0.17526	0
-6.4787	29.597	-0.40924	0
-10.404	22.663	1.4694	0
-13.937	21.224	3.7516	0
-23.061	17.393	-1.391	0
-13.925	24.512	1.7448	0
-5.3003	26.2	5.724	0
-11.176	23.175	-2.2251	0
-2.8442	14.761	-10.005	0
-6.7671	28.397	3.4153	0
-11.888	24.578	0.9602	0
-8.0194	25.109	4.0715	0
-7.8223	4.929	-5.2315	0
-12.609	20.789	7.6753	0
-18.031	23.557	3.302	0
-18.715	15.915	6.0145	0
-8.1469	24.374	1.554	0
-5.364	25.037	-0.5031	0
-15.731	20.575	6.5371	0
-4.4366	19.466	-1.1219	0
-13.501	18.981	6.2842	0
-10.552	25.672	9.1455	0
-16.679	22.377	7.056	0
-17.749	21.783	6.4969	0
-16.076	22.031	6.4964	0
-19.663	18.747	4.8314	0
-13.507	16.311	15.272	0
-6.1751	25.8	2.0453	0
5.3354	20.061	-3.6114	0
-5.2051	29.491	-3.6196	0
-6.5987	25.567	2.4598	0
-20.842	17.348	5.6499	0
-7.0276	27.385	5.7956	0
-5.6135	10.04	-10.585	0
-9.1433	23.019	2.0233	0
-6.9413	26.887	4.156	0
-8.9736	25.171	3.147	0
-13.164	18.414	6.7838	0
-8.3771	26.117	7.3162	0
-10.151	29.328	10.123	0
-12.358	19.601	8.4513	0
-12.107	16.896	10.206	0
-6.0853	7.7848	-6.2567	0
-16.501	21.007	3.8779	0
-17.25	23.837	-3.505	0
-16.893	22.796	7.1677	0
-18.819	22.057	4.6971	0
-22.017	18.211	5.4624	0
-11.007	17.555	9.9304	0
-11.206	21.361	2.3862	0
-10.341	17.182	-3.3781	0
-9.8278	23.874	1.8382	0
-11.814	22.586	-0.51917	0
-16.248	24.067	5.2418	0
-9.7969	22.801	3.1252	0
-11.99	17.579	8.9421	0
-14.184	17.568	-3.0264	0
-11.173	29.155	-2.7679	0
-13.951	19.041	2.1668	0
-20.765	20.103	2.4459	0
-12.125	17.836	7.563	0
-12.065	19.133	7.6364	0
-13.088	21.661	1.264	0
-13.476	20.649	6.7571	0
-19.507	8.9735	-2.0814	0
-19.772	19.454	5.3506	0
-19.35	23.14	8.2809	0
-8.4235	24.316	-9.4664	0
-22.242	24.473	6.6579	0
-8.5493	19.005	7.2201	0
-18.178	20.288	4.782	0
-11.086	21.458	2.0999	0
-15.877	24.547	10.241	0
-8.2477	24.496	-4.4394	0
-22.457	24.696	10.259	0
-6.4021	25.287	-8.9401	0
-26.006	21.17	4.4113	0
-10.434	17.9	-6.3553	0
-21.137	18.702	6.8905	0
-20.931	18.131	5.6943	0
-10.559	22.069	2.5759	0
-22.232	19.271	4.9606	0
-19.626	26.34	1.0133	0
-22.519	19.217	5.9117	0
-21.243	20.023	5.8013	0
-16.858	22.143	7.1498	0
-11.481	22.267	5.1078	0
-4.5258	20.055	-6.4244	0
-17.47	21.33	6.6409	0
-12.313	23.609	0.79339	0
-7.0388	26.634	4.0542	0
-12.323	26.377	-7.2383	0
-6.7162	24.962	2.3253	0
-14.861	23.33	8.3208	0
-18.367	20.067	6.0676	0
-9.623	23.592	2.8736	0
-19.653	24.323	-0.61534	0
-6.9862	25.679	3.2835	0
-13.87	17.301	7.2864	0
-13.883	25.659	2.0704	0
-13.645	8.4872	8.9101	0
-10.169	24.94	5.3756	0
-7.4217	21.182	13.622	0
-15.852	22.835	5.4354	0
-4.6139	19.053	-6.2433	0
-8.4447	23.583	9.8993	0
-8.3874	25.195	4.4302	0
-16.358	23.658	5.26	0
-8.5264	25.312	5.8356	0
-12.808	21.179	4.5299	0
-15.539	24.573	9.0771	0
-5.8667	23.538	5.1893	0
-10.486	19.478	-3.4999	0
-6.798	25.348	8.0733	0
-6.8555	22.89	9.3511	0
-10.795	25.113	9.4804	0
-12.444	27.576	10.168	0
-7.5291	1.419	-5.0477	0
-1.9918	7.5168	-9.855	0
-21.755	15.229	4.5735	0
-17.893	21.506	7.1816	0
-6.0525	25.077	10.135	0
-13.708	18.187	8.4241	0
-16.944	24.887	1.4255	0
-11.758	22.076	1.6337	0
-5.178	26.668	2.798	0
-11.707	21.701	0.38394	0
-22.881	19.869	4.0425	0
-6.5631	27.313	1.1401	0
-6.4068	25.141	3.1659	0
-6.4522	25.991	4.2429	0
-18.671	25.591	2.2468	0
-6.6608	17.877	-6.1851	0
-4.3084	4.9302	-1.2625	0
-8.5409	25.5	2.5461	0
-15.966	22.261	7.4194	0
-11.622	19.336	4.76	0
-6.6533	26.213	2.2817	0
-11.787	27.918	2.3918	0
-10.457	17.384	-3.5319	0
-15.85	24.168	0.021414	0
-23.52	17.213	4.7109	0
-7.7356	25.966	7.6325	0
-1.202	-1.9774	-9.3135	0
-9.1379	23.814	10.726	0
-6.7744	19.928	11.926	0
-14.453	17.338	6.1386	0
-5.7865	29.841	2.5445	0
-10.181	20.064	-7.3792	0
-9.5993	19.69	-7.1926	0
-11.276	9.7283	-1.8169	0
-10.974	24.478	6.5123	0
-15.649	20.483	9.5743	0
-6.6285	26.298	4.7479	0
-5.8932	25.804	2.7855	0
-7.2912	23.335	1.7664	0
-9.2576	30.025	-4.4115	0
-15.946	11.915	1.8056	0
-6.3871	24.108	9.8151	0
-16.201	18.102	6.35	0
-13.326	22.863	4.1924	0
-12.693	25.524	7.593	0
-7.5429	28.238	8.1454	0
-10.261	21.094	-1.8749	0
-8.5348	25.868	2.744	0
-6.4134	26.382	6.8383	0
-15.388	22.967	8.1165	0
-14.168	22.066	5.2953	0
-12.078	23.654	0.23834	0
-8.0447	13.603	-6.2452	0
-7.793	26.348	2.6838	0
-15.79	23.126	6.9478	0
-13.393	25.917	7.4194	0
-11.007	23.909	0.26191	0
-19.472	18.386	4.6231	0
-17.173	22.391	-3.4644	0
-12.458	31.385	8.843	0
-16.859	16.761	3.0591	0
-13.638	20.872	0.87494	0
-14.113	20.511	6.2389	0
-8.9712	24.074	8.0489	0
-5.2002	27.379	4.5951	0
-16.436	17.14	4.4092	0
-6.526	28.444	-6.2046	0
-5.0888	23.336	0.12064	0
-15.29	12.554	9.5821	0
-3.3592	25.034	6.9582	0
-6.0251	23.868	-2.7701	0
1.0667	6.6	-8.6422	0
-10.646	23.291	0.2039	0
-15.655	21.4	7.0676	0
-5.0395	30.64	-5.6628	0
-16.301	20.186	2.9614	0
-20.344	19.369	-1.0166	0
-8.1045	25.671	4.2916	0
-3.2381	25.572	0.46034	0
-10.115	24.729	0.13449	0
-17.251	21.017	7.8687	0
-11.401	23.828	0.63846	0
-2.0183	26.822	-3.3896	0
-4.0609	24.359	-5.5423	0
-1.3136	7.6316	-7.752	0
-7.2609	25.125	2.6683	0
-7.3389	19.657	-1.3963	0
-8.6015	21.639	3.7944	0
-7.278	26.292	10.101	0
-15.849	22.414	8.053	0
-7.4228	14.407	9.3762	0
-7.5996	21.414	10.737	0
-14.733	24.811	1.7228	0
-8.8544	20.673	9.8006	0
-16.501	23.751	0.10289	0
-12.156	17.805	7.129	0
-12.304	16.436	8.0204	0
-21.013	20.77	4.8844	0
-5.4519	21.7	-6.5295	0
-7.1309	13.155	-7.3426	0
-10.488	23.077	3.5006	0
-10.098	18.798	11.168	0
-9.3626	19.186	9.9466	0
-11.301	17.85	10.396	0
-10.516	21.553	15.185	0
-20.558	17.934	4.0207	0
-12.684	19.296	10.149	0
-6.8916	24.915	3.0687	0
-2.8855	21.175	1.0566	0
-14.413	31.517	-2.5525	0
-7.0459	25.611	4.3337	0
-1.4876	11.71	-8.8772	0
-10.348	29.802	-2.1051	0
-14.872	22.128	9.7124	0
-15.683	19.946	6.68	0
-13.451	9.6437	-12.225	0
-9.6948	10.513	-10.381	0
-6.0914	22.58	5.6127	0
-11.174	22.946	0.29204	0
-6.8237	27.039	5.177	0
-6.153	26.87	-5.4236	0
-10.439	21.512	-0.83458	0
-7.3255	28.107	2.0455	0
-7.5653	26.036	1.4321	0
-10.362	25.145	-0.13904	0
-5.1897	24.819	1.6904	0
-17.223	21.035	6.8641	0
-17.387	22.163	6.909	0
-18.862	24.731	11.551	0
-5.3752	25.704	2.7493	0
-5.3386	23.942	10.542	0
-14.495	20.915	-2.3244	0
-4.1671	23.009	9.119	0
-21.102	17.811	5.274	0
-15.035	17.807	-0.3458	0
-1.8272	24.516	1.3264	0
-21.353	17.884	5.649	0
-8.412	20.148	9.1055	0
-19.858	19.842	2.36	0
-16.521	23.626	3.7803	0
-5.7005	31.53	-3.0701	0
-7.2045	25.573	4.3092	0
-7.776	25.462	2.6625	0
-6.406	25.97	5.687	0
-8.239	25.312	2.7474	0
-17.825	22.105	6.4687	0
-6.1698	27.048	8.5825	0
-10.193	23.236	2.3579	0
-6.6222	26.694	2.7019	0
-8.2116	33.614	-1.2573	0
-17.192	28.41	-2.8627	0
-19.06	23.12	0.04761	0
-6.2852	22.235	-7.1459	0
-17.946	18.726	-4.0858	0
-13.9	22.437	4.083	0
-10.357	12.411	-6.6742	0
-16.134	21.444	7.8194	0
-10.327	24.72	7.2494	0
-7.2978	20.418	5.8755	0
-7.7995	22.379	-0.63851	0
-18.347	12.449	2.2761	0
-5.9017	22.542	-2.838	0
-23.392	21.105	1.2978	0
-17.439	24.741	3.3798	0
-18.688	18.533	5.9473	0
-6.0722	26.294	-8.6776	0
-7.8369	26.143	1.7418	0
-7.2259	11.446	-4.0843	0
-23.66	18.498	-4.0739	0
-1.4383	19.312	-8.9687	0
-5.6385	22.693	-0.54186	0
-15.463	4.0354	-5.2746	0
-8.4307	26.444	3.2923	0
-13.958	21.345	9.67	0
-11.269	21.181	6.048	0
-3.4696	32.367	20.544	0
-9.8146	20.357	5.7911	0
-9.6543	20.022	2.92	0
-12.63	21.913	6.0261	0
-12.111	12.229	3.9438	0
-13.1	24.036	2.2912	0
-21.325	23.464	3.2744	0
-9.1287	20.462	7.3056	0
-7.6135	23.812	8.0653	0
-6.9719	4.015	-11.892	0
-17.368	17.095	-2.5408	0
-5.242	15.395	-0.67022	0
-4.0957	2.9289	3.5551	0
-8.23	25.654	2.9703	0
-7	15.04	-1.8192	0
-5.0355	27.084	14.293	0
-14.453	23.072	-0.63681	0
-6.2122	25.526	2.953	0
-8.8221	25.716	15.082	0
-16.673	22.636	6.3486	0
-9.0304	24.729	3.4076	0
-16.155	21.783	6.4657	0
-17.494	20.675	3.3611	0
-15.243	24.848	9.2191	0
-15.865	23.192	7.2481	0
-20.794	17.481	5.368	0
-13.428	25.295	0.90446	0
-6.0203	24.321	-4.2867	0
-23.734	18.608	4.2532	0
-9.7259	27.416	0.067826	0
-6.5066	25.446	1.7344	0
-9.2231	25.658	8.1355	0
-8.3188	27.391	1.7871	0
-15.518	23.335	7.2452	0
-17.694	21.3	7.1014	0
-9.4744	25.385	2.4034	0
-0.57443	14.67	1.8064	0
-6.5681	16.465	7.0318	0
-0.7868	17.192	-0.24237	0
0.85397	14.686	-8.803	0
-5.8602	20.097	0.28586	0
-12.974	22.026	15.799	0
-9.5081	22.403	0.32017	0
-6.7768	18.157	-7.5061	0
-15.061	20.699	1.3083	0
-7.9427	24.494	11.535	0
-8.6473	10.276	-0.95622	0
-3.3586	24.24	1.4309	0
-19.911	21.02	1.5193	0
-5.9501	17.348	-0.58868	0
-15.036	23.564	9.5872	0
-13.94	21.198	4.7132	0
-21.197	19.005	3.3793	0
-7.3073	24.153	2.9124	0
-10.039	23.086	0.61555	0
-8.8974	20.636	-7.3709	0
-11.597	23.478	7.152	0
-12.505	19.038	9.4776	0
-21.655	22.956	3.6762	0
-12.532	22.119	3.3705	0
-21.421	20.082	2.8894	0
-10.187	22.861	-0.0068416	0
-14.657	9.939	-5.2683	0
-16.899	21.812	7.5488	0
-4.8721	20.897	-2.7955	0
-5.132	22.674	-7.2258	0
-6.1864	27.617	-6.3304	0
-14.809	24.807	0.56986	0
-3.7349	19.461	-7.8017	0
-5.3665	23.833	-6.5206	0
-5.7326	25.028	-2.593	0
-12.261	22.241	4.6747	0
-18.816	19.955	5.4551	0
-4.8906	24.478	-6.8251	0
-16.213	19.786	7.1521	0
-5.8789	16.585	-5.4637	0
-8.4784	23.86	-8.4078	0
-5.5851	20.93	-6.4746	0
-5.1185	23.254	4.7492	0
-19.892	24.021	1.0468	0
-6.6317	21.092	4.1342	0
-15.428	29.182	-4.8726	0
-4.777	21.128	16.566	0
-7.1039	15.287	10.611	0
-5.8286	26.619	7.5027	0
-5.4002	26.578	3.3033	0
-6.8653	21.59	12.591	0
-9.8476	23.18	0.047932	0
-5.5153	23.81	11.509	0
-12.512	16.967	-10.295	0
-10.068	24.258	1.7452	0
-0.081752	27.794	3.069	0
-19.212	20.711	9.2503	0
-4.9175	23.138	12.965	0
-1.7226	24.804	17.424	0
-12.975	19.607	-5.5254	0
-3.3277	26.058	6.2657	0
-6.3161	22.508	8.7668	0
-11.434	22.444	1.5984	0
-12.038	20.507	8.9133	0
-8.3492	30.477	-0.53576	0
-16.741	24.938	0.45937	0
-4.0313	16.871	9.7355	0
-9.1727	33.867	-0.26294	0
-16.809	22.09	6.1905	0
-18.704	19.757	4.728	0
-6.1137	24.972	2.2504	0
-12.32	14.982	12.052	0
-12.125	18.324	6.9155	0
-15.818	21.48	10.343	0
-17.127	31.653	-3.2987	0
-11.45	22.9	1.1467	0
-6.1076	28.122	-4.3307	0
-15.168	19.822	-6.6614	0
-2.3643	26.903	3.8646	0
-17.752	17.911	-0.22819	0
-14.389	22.033	7.5936	0
-11.117	23.901	-0.15883	0
-10.773	19.963	5.9928	0
-9.7178	21.676	0.48296	0
-13.722	18.949	8.5101	0
-17.127	23.651	7.5248	0
-10.875	19.936	9.3102	0
-8.5254	25.677	14.11	0
-14.744	16.524	-7.2577	0
-8.1765	26.772	-8.7292	0
-23.285	19.754	6.173	0
-16.879	20.377	6.6824	0
-9.1254	23.345	5.317	0
-15.387	13.619	3.1811	0
-11.947	20.331	0.21841	0
-11.302	22.017	-0.16658	0
-13.354	22.726	6.3498	0
-5	15.307	-6.633	0
-12.652	25.246	7.8299	0
-8.8726	6.2388	-9.3811	0
-15.761	22.483	8.3274	0
-20.094	16.048	-4.3733	0
-8.323	22.643	-7.482	0
-10.147	26.847	4.8845	0
-19.078	20.246	-1.9091	0
-10.143	17.078	-2.5817	0
-15.003	24.185	4.9989	0
-4.8309	25.605	8.0764	0
-9.3297	24.781	2.4884	0
-1.5548	2.4493	-10.861	0
-14.458	24.632	7.7617	0
-7.1764	24.906	2.932	0
-11.663	22.985	8.5328	0
-12.549	22.934	0.7629	0
-15.013	23.412	8.2553	0
-4.8903	24.732	-6.6735	0
-8.9292	27.463	2.8618	0
-7.454	21.381	13.278	0
-12.245	18.499	8.8722	0
-10.64	9.8682	-10.799	0
-15.864	21.596	5.6826	0
-4.3655	24.114	13.06	0
-16.711	26.268	1.0908	0
-15.583	27.455	0.15956	0
-5.8575	26.955	4.6801	0
-5.6606	22.728	14.475	0
-6.4609	21.021	-2.8875	0
-5.4329	25.229	2.2811	0
-3.0183	29.303	7.6171	0
-19.506	15.598	-2.6928	0
-1.8609	27.882	1.1201	0
-5.9129	26.558	0.61812	0
-7.7002	24.9	2.5598	0
-0.51357	13.285	-8.0796	0
-8.8092	26.183	-12.351	0
2.9462	-10.353	6.7788	0
