-14.122	-9.8637	11.225	19.828	-2.863	0
-10.583	-5.0031	14.72	14.902	-4.5766	0
-3.8826	9.3119	20.068	16.539	4.7401	0
-11.96	-1.9333	18.014	14.722	-6.5494	0
-9.7003	-2.2207	10.761	14.431	-0.11089	0
-7.9063	-4.2306	13.014	17.471	-1.0331	0
-11.359	-2.4743	17.523	14.053	-8.9416	0
-9.5371	-2.5895	17.993	13.888	-5.0385	0
-5.5907	7.9334	19.1	16.498	7.2337	0
-10.272	1.4603	15.775	13	-7.012	0
-9.4134	-4.1498	15.717	11.788	-6.1426	0
-8.0036	6.2616	17.891	14.2	0.11016	0
-7.6432	10.214	17.599	10.046	-1.175	0
-4.8266	-1.6016	10.111	9.5609	4.0648	0
-4.0042	1.1034	14.866	15.372	1.9003	0
-12.062	12.646	13.249	6.9367	-0.26086	0
-7.9399	5.5627	19.973	14.526	0.062487	0
-3.4736	5.2233	16.777	15.626	5.0115	0
-1.6308	5.5466	17.872	14.909	5.5493	0
-11.661	10.109	21.544	12.721	-4.1225	0
-8.9849	1.1518	18.899	19.24	-3.8909	0
-6.8473	-2.4704	10.369	14.976	0.76701	0
-11.889	-2.4592	14.26	19.304	-1.862	0
-12.137	-0.71962	15.782	20.275	3.6229	0
-6.3232	-3.2504	17.969	15.672	-0.92927	0
-8.4575	1.5566	18.363	15.068	-5.0151	0
-11.394	13.747	23.18	17.198	1.932	0
-5.9685	2.2235	14.39	14.231	0.59406	0
-10.53	-6.2371	13.987	21.124	3.0083	0
-7.3383	3.2603	14.172	14.27	0.89951	0
-6.7847	7.4586	14.771	8.2225	-0.98442	0
-8.4409	7.6389	20.482	19.183	1.6851	0
-8.3647	6.1873	19.847	19.337	3.336	0
-6.1838	1.4567	13.834	10.05	-2.4615	0
-5.5482	10.013	18.261	14.299	-2.3507	0
-5.0337	4.3814	16.521	16.997	7.9413	0
-0.25581	6.5709	20.036	10.233	6.7465	0
-3.5842	4.4216	22.191	15.666	0.16951	0
-11.939	-6.6744	10.598	19.843	1.6071	0
-2.8971	1.9413	24.458	10.875	1.6424	0
-16.226	8.6238	19.56	11.988	0.25677	0
-4.8826	3.1128	17.496	18.422	4.2855	0
-11.738	2.0396	17.214	17.144	-0.84394	0
-0.83354	6.1991	24.173	10.752	-1.7173	0
-7.6473	-3.891	8.657	14.372	-0.14458	0
0.51123	5.675	20.499	9.5636	3.3872	0
-14.139	-4.7012	13.193	16.916	1.4233	0
1.4596	2.8167	18.632	10.079	3.6725	0
-5.7474	-4.5736	4.6592	13.503	2.9177	0
-0.3594	5.8715	19.956	14.743	4.9851	0
-5.7778	8.8416	22.598	19.819	5.0247	0
-10.42	1.0555	15.39	13.995	0.89487	0
-1.542	2.7296	21.47	18.369	4.711	0
-2.6797	1.8765	21.132	17.979	4.2704	0
-0.46059	4.4132	18.481	13.863	3.8347	0
-2.1705	4.8037	18.33	14.764	6.0073	0
-3.3519	6.4474	20.646	14.916	-0.47612	0
-2.7377	-0.8801	17.903	10.868	-1.7327	0
-12.984	-7.4872	5.0551	11.792	-1.2754	0
-1.845	5.087	16.901	12.752	0.8478	0
-8.2505	-2.5171	16.396	17.957	-0.78785	0
-9.1246	-1.7968	16.974	14.582	-7.3096	0
-7.3988	-3.805	12.209	16.885	2.938	0
-10.065	-3.9369	14.006	16.524	-2.8625	0
-2.9161	2.0104	16.983	12.631	-3.5307	0
1.7916	4.4839	22.918	15.514	2.7707	0
-8	2.3986	17.261	15.288	-2.5175	0
-2.1546	-1.1286	16.912	16.863	6.2636	0
-10.141	-3.3246	16.809	16.928	-5.491	0
-5.8157	4.6018	16.535	15.291	-0.68826	0
-6.055	-4.3982	14.728	16.369	0.63233	0
2.4491	5.378	18.301	3.4317	2.7343	0
-9.5848	1.5681	20.702	15.962	-6.889	0
-14.434	5.9241	22.169	11.282	-10.193	0
-5.8813	2.6955	17.961	16.393	-0.74322	0
-17	-9.1399	3.9955	10.453	5.4434	0
-8.2863	1.6107	18.341	11.394	-6.5961	0
-9.6491	0.58757	17.414	17.799	-3.9766	0
-6.968	1.7613	24.386	18.104	-0.15243	0
-10.04	1.5128	17.359	15.723	-4.3082	0
-6.042	1.1066	18.925	17.851	2.0488	0
-6.91	3.9654	20.798	14.723	-3.2437	0
-12.253	0.47387	18.913	13.273	-6.9585	0
-3.6735	-3.2187	16.833	12.679	0.45078	0
-9.5157	2.2014	16.643	10.157	-5.546	0
-17.197	4.347	21.773	10.427	-8.0976	0
-5.3027	1.1436	14.384	8.6358	-1.8029	0
-8.6002	0.89413	23.208	16.261	-7.3796	0
2.1734	-2.7963	4.0492	6.5509	10.837	0
-14.1	9.3405	11.555	5.7407	-5.4449	0
-1.2892	2.3565	17.831	11.892	3.4585	0
-4.1578	5.9721	21.913	17.231	2.0812	0
-10.053	-2.4996	15.793	9.979	-4.1682	0
-5.4113	7.1974	19.372	15.918	2.6549	0
-6.7889	1.5293	17.912	18.345	2.2158	0
-8.5585	2.5893	14.182	13.507	2.573	0
-14.717	-5.7501	12.218	16.729	-4.5671	0
-8.7468	-0.035937	16.66	19.847	1.938	0
-6.9443	10.408	16.509	11.298	7.5308	0
-9.6387	-9.7625	13.453	13.029	0.93342	0
-11.935	-3.3134	11.739	15.518	-4.1499	0
-12.897	-2.3683	15.884	17.076	-5.9444	0
-2.4685	-1.1626	16.614	15.195	2.3278	0
-6.771	-8.4564	10.915	16.985	0.80589	0
-8.2094	20.86	6.4789	1.2205	-6.7313	0
-10.293	-2.7515	15.038	17.9	-1.9062	0
-6.5499	1.0479	20.056	13.229	-3.9723	0
-6.1091	1.7784	15.644	16.577	3.5451	0
-13.819	-4.6984	16.046	16.595	-5.2279	0
-6.9279	-4.6325	15.863	14.001	-2.6953	0
-8.6201	-0.10201	13.556	10.822	1.2708	0
-4.6216	-2.4789	15.819	18.712	6.9546	0
-1.49	6.1473	18.634	15.01	5.1498	0
-12.22	1.7	20.393	11.938	-6.2533	0
0.30284	-7.7111	1.4015	7.1939	1.421	0
