4.587	13.878	-1.0812	-2.1272	-18.504	10.09	1
14.171	8.1712	4.6783	-0.23178	-21.605	2.0702	1
14.579	8.4013	-1.8835	2.5053	-16.075	2.6851	1
15.633	5.6808	2.761	-0.80696	-19.14	-0.30651	1
4.7396	15.183	1.818	-5.2745	-20.358	6.4455	1
5.3184	16.21	-1.4303	-6.7585	-18.796	7.1298	1
17.976	-0.15494	2.3319	-4.1203	-20.516	-4.5977	1
5.9974	6.9166	8.8709	-9.9637	-17.778	1.9433	1
15.228	5.3105	2.2844	-0.83041	-20.342	-0.47703	1
2.663	10.577	4.0805	-10.277	-16.128	3.5686	1
4.207	15.163	-2.8332	-8.5847	-17.892	3.3897	1
16.781	3.6965	6.5039	-4.4098	-22.923	-2.3867	1
3.3114	13.353	2.5843	-9.4038	-18.646	4.3646	1
10.962	5.4199	4.9421	-5.375	-19.998	0.7287	1
11.504	5.9945	5.262	-5.8101	-20.353	0.71171	1
9.2598	4.7178	6.3565	-8.8505	-19.567	0.018018	1
4.0454	11.589	2.8023	-10.096	-17.479	1.1149	1
7.679	5.0749	7.8477	-9.5576	-18.015	3.122	1
18.649	0.4661	-4.1641	-6.918	-20.089	-1.6853	1
1.8832	13.946	2.7946	-10.937	-15.765	5.6902	1
11.09	5.022	5.2944	-4.4692	-20.287	-0.42657	1
9.5234	6.6076	5.4388	-4.6839	-19.592	0.34475	1
6.6969	9.5403	3.7808	-7.3976	-20.656	6.2655	1
11.315	7.9456	2.1323	-2.0364	-20.248	1.7677	1
17.114	-0.5329	11.914	-0.12056	-16.013	-8.9118	1
10.498	6.8919	4.0372	-1.0234	-19.706	-0.096906	1
16.1	6.2952	5.3986	-0.24483	-22.146	-0.51764	1
18.925	3.7722	5.7913	-4.2052	-21.798	0.95406	1
5.1233	6.1525	6.4139	-13.891	-19.585	-1.9967	1
15.151	5.4651	4.4204	-0.37688	-23.02	0.72131	1
13.045	9.2013	4.5742	-0.71422	-21.675	1.196	1
9.0864	13.076	3.8348	-3.7203	-22.536	4.6571	1
7.8771	11.806	4.9387	-4.6251	-21.501	2.626	1
16.552	3.8978	6.0785	-2.7415	-20.937	-3.0809	1
12.151	3.7749	6.8596	-7.9874	-21.141	-2.004	1
11.519	4.8677	7.2013	-5.627	-20.781	-1.2098	1
9.2254	6.3974	5.9369	-6.2028	-19.633	0.8163	1
13.498	3.9027	7.7905	-4.6593	-21.199	-2.6676	1
6.6392	16.808	-3.304	-10.12	-19.828	6.3006	1
18.081	4.3222	2.7685	4.101	-13.026	1.5398	1
14.862	2.2883	6.9812	-1.3025	-8.922	-3.3031	1
11.53	4.1914	6.5701	-6.3079	-20.792	-2.7321	1
7.5625	0.65596	5.2535	0.73495	-2.4012	-4.3861	1
12.41	5.1184	6.0606	-5.7281	-21.022	2.3041	1
4.4608	7.314	6.6952	-10.148	-17.74	0.65627	1
10.726	1.7914	10.537	-4.7275	-16.452	-4.4483	1
14.627	4.2413	7.1795	-6.2505	-18.095	0.92778	1
13.691	3.156	7.0173	-6.3803	-20.821	-3.2911	1
2.1836	18.433	0.19923	-5.0654	-18.15	5.8864	1
16.921	2.6759	5.7685	-3.1869	-20.578	-3.3966	1
4.4575	7.8896	7.1809	-10.974	-19.415	1.808	1
12.632	4.6494	2.5578	-1.4552	-17.137	-1.627	1
4.0522	14.148	2.7681	-11.001	-19.517	4.7605	1
7.4433	14.761	0.2521	-2.9021	-17.616	8.5474	1
10.131	4.6769	2.3934	-4.4879	-13.575	-6.442	1
3.9927	17.919	-1.441	-2.7672	-21.161	6.2578	1
4.4776	14.037	-1.8631	-13.833	-13.573	-0.32284	1
11.228	9.972	1.8556	-1.0485	-10.265	-0.79868	1
1.3187	14.211	3.3801	-12.483	-18.946	4.8621	1
7.5446	14.971	1.023	-2.2547	-21.37	6.9144	1
7.9797	12.361	1.9043	-5.2914	-19.417	2.8594	1
11.277	12.873	3.4957	0.98202	-23.011	2.6536	1
4.9855	20.102	-1.8119	-5.3641	-10.846	6.9994	1
10.733	5.8533	5.4957	-5.2014	-18.773	-1.4923	1
2.0385	13.912	4.6168	-10.532	-19.696	5.3302	1
4.737	4.4436	10.185	0.12635	-4.6948	-3.7779	1
4.7288	11.331	4.1966	-8.66	-18.75	3.84	1
4.6197	5.0923	8.5016	-9.8958	-11.631	-1.1423	1
10.046	5.642	5.9331	-5.7918	-19.807	0.91409	1
11.293	3.6394	7.2018	-8.0207	-19.718	-1.4857	1
12.711	5.8749	3.1316	-4.4833	-19.42	0.54376	1
9.2161	2.797	9.6427	-8.6167	-17.871	-0.56709	1
8.8005	5.0088	8.5594	-10.199	-20.827	-0.032149	1
7.7915	16.273	0.82824	-2.3759	-21.027	2.4586	1
10.907	4.432	2.6692	0.62687	-14.119	0.17688	1
11.567	1.5048	7.3148	-9.2993	-21.485	-1.4462	1
12.356	3.1029	6.6797	-7.3013	-20.506	-2.163	1
10.206	7.974	0.077402	-2.4902	-18.091	3.0891	1
14.934	10.18	0.34541	-3.2356	-18.869	2.0588	1
6.4426	13.583	3.5741	-5.1892	-19.508	2.8738	1
10.11	6.588	5.2235	-6.6566	-19.579	0.69624	1
7.5052	11.473	2.0503	-7.5214	-19.683	3.797	1
8.3475	4.2085	8.7569	-7.5445	-14.222	-1.4337	1
5.9778	14.262	1.9452	-4.3607	-20.521	4.7078	1
4.9345	-0.333	6.329	-4.2776	-3.9357	-5.8116	1
15.936	4.6611	2.4567	-1.3399	-19.787	-0.81537	1
17.474	2.6401	-0.51622	-0.69106	-15.202	-5.6215	1
14.099	4.2655	3.9833	-3.5424	-21.538	-3.3051	1
2.7634	12.34	5.2915	-10.916	-14.96	7.9913	1
13.429	4.7392	3.8892	-1.8205	-20.603	-0.22876	1
12.17	6.3337	1.898	-2.8014	-19.089	-1.5877	1
14.141	4.5127	-0.51801	-2.6873	-19.269	1.4782	1
11.149	7.5109	3.9617	-6.8755	-20.38	0.58932	1
11.419	4.3584	4.6377	-2.9424	-15.068	-1.0975	1
4.8633	14.074	0.6002	-8.4866	-20.1	6.6315	1
-5.1083	-8.5469	3.6743	-11.333	5.3647	-0.72293	1
12.239	5.383	3.201	-4.534	-19.969	1.4342	1
4.703	15.809	1.9311	-5.4997	-19.428	5.9683	1
4.5284	18.591	2.5257	-3.5526	-23.128	8.2806	1
16.674	4.3474	1.2562	-2.402	-19.45	0.12393	1
2.954	13.215	6.2566	-12.902	-18.142	1.9606	1
8.1716	19.363	-1.8819	-4.1293	-19.836	7.0187	1
4.2146	17.398	0.40753	-7.2955	-17.865	6.8545	1
-0.79266	5.3971	9.2445	-6.6048	-11.223	0.015536	1
9.5089	6.1754	6.3584	-7.2173	-20.465	1.605	1
4.6853	12.455	3.5872	-8.1067	-18.903	2.8351	1
9.5057	11.233	3.3512	-3.7944	-20.912	1.4653	1
4.5857	14.085	2.6595	-4.898	-20.533	4.3888	1
6.1557	15.569	3.1146	-2.7471	-21.844	2.9486	1
12.583	13.637	-1.6517	-0.74519	-20.824	4.713	1
13.13	7.0317	0.020854	-2.6123	-19.73	1.4397	1
3.4053	14.224	1.3541	-10.135	-18.116	2.991	1
7.289	9.3427	3.1665	-5.2481	-19.891	3.671	1
6.5347	9.0488	4.7906	-7.8885	-19.529	3.6688	1
10.963	4.7837	4.859	-7.7698	-20.439	-0.87164	1
6.7157	14.479	2.276	-4.9518	-20.179	4.614	1
7.3468	13.483	-0.63835	-5.9821	-20.096	7.385	1
10.001	17.13	-3.3481	1.0782	-20.395	6.1454	1
3.6388	12.955	2.7826	-10.01	-18.051	4.7301	1
7.4534	14.637	0.75052	-5.8954	-21.819	7.1584	1
9.2053	16.164	0.21569	0.34969	-21.185	6.1824	1
10.664	11.595	1.9757	-1.2035	-21.192	4.9509	1
3.4703	9.5678	8.5255	-9.6051	-20.347	1.2484	1
14.147	11.276	-1.0029	0.36771	-20.74	1.0746	1
5.6473	14.969	-0.20016	-9.0343	-21.173	7.6662	1
11.801	13.163	0.012136	-1.1556	-22.312	3.62	1
12.178	10.567	-3.3077	-3.0166	-19.024	3.9267	1
7.7434	9.8196	3.0492	-6.4869	-19.446	1.9994	1
6.8762	12.699	0.41089	-4.9618	-19.18	6.1883	1
6.588	16.932	2.422	-3.0127	-24.082	4.7043	1
8.831	16.551	-5.4542	-1.9766	-19.609	7.8862	1
5.8633	7.1623	5.1907	-13.521	-18.987	1.7382	1
7.6173	8.123	5.1084	-7.9818	-19.839	2.5189	1
3.3588	1.4713	11.425	-15.628	-16.183	2.9284	1
6.6736	8.0485	5.4323	-8.712	-19.775	2.0177	1
12.966	10.625	-12.265	-4.7252	-12.848	6.8783	1
3.5235	16.589	-2.5023	-4.9901	-21.16	11.693	1
8.1067	7.8856	5.0211	-7.4766	-19.161	2.1528	1
7.4335	17.557	3.4856	-5.8939	-10.912	0.1282	1
17.445	4.7181	-2.0648	1.5603	-18.21	-2.0752	1
10.966	8.3011	4.7298	-9.5664	-19.674	3.474	1
6.2155	10.439	4.915	-11.99	-20.48	0.47334	1
12.856	12.086	-1.6613	-2.3578	-19.261	3.9428	1
8.8989	10.577	2.9496	-8.3311	-19.13	3.8361	1
11.747	9.5917	1.7493	-5.7222	-19.694	1.6769	1
14.558	10.21	-1.5665	0.14526	-19.994	2.1226	1
6.9685	14.069	3.0982	-5.011	-22.95	8.3209	1
6.2682	4.6198	10.865	-16.003	-17.16	-0.53054	1
9.4777	9.5261	1.9169	-6.1358	-18.843	3.7423	1
6.38	8.9034	6.1499	-8.4825	-18.521	0.95843	1
9.4278	6.1376	7.4624	-8.2473	-20.117	-0.49333	1
7.2823	9.0174	4.9924	-4.7909	-20.108	4.1247	1
7.3887	11.698	2.4312	-5.3786	-20.797	5.2071	1
3.6866	10.503	5.2044	-8.773	-17.185	1.0685	1
2.6284	15.877	3.7712	-11.122	-19.432	5.0173	1
8.2756	8.4556	3.5607	-5.1947	-17.882	1.1892	1
6.1975	7.5601	7.4827	-7.3477	-18.155	1.9261	1
7.4637	14.54	-0.70735	-3.7756	-19.941	7.6882	1
9.7379	7.3344	8.0006	-3.3991	-20.831	2.1204	1
7.0386	11.141	2.7047	-5.8111	-19.012	2.6083	1
6.8084	0.26598	4.0453	-10.471	-15.867	-0.12774	1
7.5399	15.337	-0.61427	-5.0032	-19.112	4.7118	1
0.37426	10.303	9.0507	-10.218	-16.07	1.8431	1
6.2506	9.2866	4.5682	-6.5274	-19.719	1.7738	1
7.1179	13.443	0.88235	-4.4699	-19.2	5.3741	1
6.2056	15.23	-1.3146	-5.5083	-19.679	6.0135	1
5.9635	11.099	3.8506	-8.9133	-18.843	2.9371	1
3.2307	3.2346	6.7411	-12.322	-10.79	2.4885	1
6.3561	15.788	-0.45464	-6.1098	-20.097	6.9043	1
1.0585	14.241	4.9448	-8.647	-16.475	6.1423	1
7.164	15.135	1.3814	-4.165	-19.607	3.1158	1
4.7391	12.39	3.542	-12.545	-17.089	1.6336	1
11.234	6.9567	3.8917	-4.0608	-20.742	2.5968	1
1.1905	16.448	2.4722	-6.1191	-17.241	5.2042	1
13.7	13.022	-13.484	0.43913	-13.089	7.8602	1
11.364	9.5623	1.7631	-1.5282	-19.993	3.0935	1
12.244	11.229	1.1172	-0.29323	-21.056	2.3284	1
7.5569	9.4157	-0.20648	-7.2263	-20.169	9.8959	1
14.591	6.4799	0.99347	-1.0401	-19.072	1.2167	1
3.4684	10.538	1.6749	0.3402	-7.6981	2.6305	1
11.229	6.2722	4.6992	-2.7152	-20.552	0.4387	1
11.834	3.6583	8.8018	-6.6649	-19.076	-3.4111	1
4.8399	10.035	6.1828	-10.712	-15.213	-0.33744	1
11.641	3.3272	5.2184	-5.5018	-19.336	-1.8344	1
11.473	11.371	0.5163	-0.043366	-21.47	2.8438	1
9.7853	8.927	3.4459	-4.4749	-20.193	3.2839	1
9.5698	6.0978	7.1554	-4.6282	-18.269	-1.2702	1
7.3994	12.129	0.22799	-7.7458	-20.576	6.9704	1
15.025	9.0355	-0.44369	-0.5055	-18.967	3.4808	1
-0.1222	16.611	1.8201	-8.8472	-9.6187	3.1712	1
16.468	4.2593	0.54352	-0.90554	-20.061	-0.70246	1
4.9645	19.077	-0.8213	-3.5499	-19.403	4.4376	1
8.6624	6.262	8.7189	-8.6711	-18.443	0.12506	1
12.338	6.4056	2.1999	-5.8859	-20.719	2.212	1
15.389	5.7232	3.5551	-0.62295	-18.989	0.034299	1
12.567	2.976	7.253	-6.7089	-21.111	-3.2529	1
10.022	7.3839	6.6632	-6.0176	-20.174	1.1455	1
2.2815	11.208	7.965	-11.705	-14.689	0.77678	1
7.1746	6.9789	7.0273	-8.2272	-19.924	1.4797	1
2.3365	13.204	-0.6876	-10.74	-16.929	4.8501	1
10.94	7.9385	4.7021	-2.7784	-20.234	0.17111	1
5.8854	17.381	4.1572	-1.7423	-21.814	5.5151	1
5.9619	4.9397	9.2257	-11.447	-18.488	0.47724	1
8.2428	7.5527	7.5073	-7.465	-20.31	0.041412	1
10.343	7.6604	4.9533	-3.1127	-20.17	1.699	1
5.5446	8.0351	5.6558	-9.3226	-20.156	2.2749	1
13.008	11.201	4.0188	-0.95641	-24.589	3.2872	1
5.6881	12.629	3.7867	-5.8456	-20.817	4.2691	1
10.198	6.8158	4.872	-5.2653	-19.542	-0.7395	1
1.881	11.801	6.6301	-25.454	-19.379	-3.9606	1
13.545	15.144	-3.6737	2.0872	-14.429	6.5265	1
9.7401	17.087	-3.1159	-3.3603	-19.318	8.0795	1
8.6521	18.049	-2.26	-0.5768	-18.661	6.5922	1
7.7681	12.809	3.1263	-1.5959	-18.185	6.0793	1
6.115	7.8751	-6.3388	-1.4817	-1.5654	6.7426	1
5.0696	8.3076	7.6009	-11.165	-17.844	2.3007	1
15.178	12.613	-4.5849	0.58261	-17.673	5.9832	1
6.7752	9.4588	3.1227	-7.8545	-19.316	4.7112	1
9.5306	-0.9412	-8.1907	-2.2998	-7.298	2.7383	1
1.5431	9.8219	5.1891	-11.995	-20.6	2.6814	1
11.086	13.86	0.22619	-3.299	-18.899	3.5507	1
5.7219	11.892	2.545	-6.399	-16.573	3.8333	1
5.5375	13.173	4.2568	-7.399	-19.768	4.3468	1
14.184	8.5913	-1.6308	-3.4515	-19.805	4.1399	1
3.1783	15.945	-0.19677	-6.5181	-18.297	5.6525	1
3.1506	11.49	6.317	-11.836	-18.617	4.171	1
14.514	11.518	-2.588	1.0278	-19.383	5.1014	1
15.765	11.965	-3.2141	1.2225	-18.402	5.6111	1
4.7694	4.6777	8.345	-14.298	-15.418	-1.3577	1
5.818	11.406	3.4341	-7.7022	-19.84	1.2368	1
11.897	7.6984	3.2599	-3.6952	-19.509	0.65567	1
12.125	12.167	5.0653	-2.4431	-24.416	1.3053	1
10.01	5.4368	6.3048	-4.0574	-19.295	-0.91273	1
11.262	12.506	-5.8969	-2.7927	-19.918	8.2388	1
9.5457	3.4777	9.211	-6.3727	-18.893	-2.3497	1
2.0291	12.937	3.1066	-10.084	-18.814	4.6072	1
11.097	6.9854	5.8324	-3.6728	-19.629	-0.36205	1
6.3725	10.547	3.9488	-7.7517	-19.507	3.3623	1
10.232	-0.25663	10.663	-11.193	-18.137	-3.4701	1
1.2149	10.916	-7.6943	-8.9755	-4.3615	9.519	1
12.779	7.2934	3.4276	-0.83656	-20.789	0.50307	1
7.8737	12.547	-2.3896	-4.5278	-21.724	9.4325	1
10.424	11.098	3.1549	-0.30886	-19.557	1.0151	1
6.7439	8.3019	5.3996	-9.8149	-19.172	2.8673	1
11.552	9.8304	3.1029	-1.522	-20.852	3.1283	1
11.014	4.7523	8.1583	-5.8491	-19.078	-2.271	1
14.421	5.3456	3.7384	-0.71462	-19.986	-0.18899	1
6.0029	14.699	2.4892	-10.064	-15.163	5.8825	1
11.824	2.7291	8.1954	-7.0069	-18.839	-2.8827	1
4.0684	16.15	0.085186	-7.2506	-19.084	7.862	1
15.112	7.5821	5.1262	-0.87051	-20.368	1.3313	1
9.7689	9.0709	5.7515	-5.3195	-20.52	1.0624	1
7.6187	14.473	2.878	-3.3428	-22.132	3.02	1
7.3381	7.9006	6.5107	-8.0179	-20.901	3.628	1
8.2886	4.9506	8.1058	-9.3712	-19.8	-0.023367	1
11.18	5.4787	6.7943	-6.3548	-19.687	-1.8825	1
11.044	10.973	3.8173	0.37647	-21.766	-0.16044	1
11.817	3.3827	6.4068	-6.8512	-20.444	-1.7354	1
6.9055	4.5935	10.263	-10.675	-19.587	-0.088082	1
8.2635	3.6398	9.0515	-11.77	-19.359	-0.31835	1
13.762	1.2927	9.2789	-11.099	-19.385	-3.8128	1
9.6871	6.8046	5.1394	-5.7622	-19.906	1.3963	1
12.123	1.5434	6.6997	-9.8616	-23.006	-2.529	1
5.4483	10.914	4.4186	-11.399	-19.607	5.0202	1
6.8338	4.7577	8.8635	-11.238	-19.537	0.15147	1
9.553	7.0401	3.8192	-4.8878	-19.734	1.5866	1
10.49	5.1261	7.0693	-5.9844	-19.498	-0.60105	1
7.3461	16.284	-1.2569	-1.8668	-18.125	5.0662	1
8.7835	5.6016	5.581	-7.0376	-19.973	0.65646	1
2.3634	1.6726	7.952	-5.2816	-2.8451	-2.248	1
11.108	1.1822	8.003	-12.044	-22.458	-2.2728	1
4.7301	18.903	-1.4498	-1.6044	-20.154	9.2644	1
12.097	9.537	3.613	-2.135	-22.296	4.5147	1
10.597	14.132	0.15194	-0.52043	-18.634	5.2656	1
8.2089	7.4675	5.6687	-5.4107	-18.342	0.83971	1
10.009	10.424	1.0664	-1.1467	-19.335	2.5986	1
3.4013	16.205	1.58	-5.9158	-20.571	4.415	1
5.5533	10.604	3.9148	-8.0455	-20.781	3.6962	1
6.6483	6.6936	9.9324	-9.9622	-17.755	0.19314	1
3.6559	4.3152	13.393	-14.067	-17.39	2.4286	1
6.9112	12.859	3.6925	-3.6976	-20.983	2.8262	1
7.1302	1.2436	9.5722	-11.473	-16.935	2.1175	1
7.0157	-0.77661	10.254	-12.004	-14.18	-0.75987	1
16.542	4.1037	4.7222	-5.0793	-21.78	-0.45095	1
11.166	14.288	-3.5842	-2.1238	-21.151	7.0192	1
11.842	14.796	-1.723	-1.8479	-20.032	7.5034	1
3.4396	10.669	7.0012	-11.827	-20.498	5.2823	1
11.621	12.677	-0.31453	-1.4273	-19.977	3.938	1
12.255	8.628	1.7574	-3.2684	-20.394	3.1253	1
10.949	16.033	-4.1973	-2.1646	-18.888	4.6814	1
2.3654	17.426	0.41359	-8.9918	-18.437	3.6585	1
9.0056	10.449	2.1123	-4	-19.744	3.8238	1
7.8293	6.7752	3.8798	-8.5525	-18.86	2.5258	1
8.603	11.803	2.6474	-2.8721	-20.471	1.8605	1
7.4978	13.569	-0.34796	1.1861	-13.983	2.4423	1
11.988	10.638	0.24248	-2.9303	-19.942	3.9663	1
5.9139	7.6923	5.2154	-8.2925	-19.261	1.5208	1
8.8259	6.8845	-3.5601	-22.59	-18.434	8.4208	1
8.9998	13.221	-4.198	-3.5173	-19.476	8.2877	1
4.4645	18.913	-1.7485	-3.8687	-19.727	7.9647	1
9.3598	11.698	1.7466	-3.0507	-19.898	4.1527	1
7.0319	8.931	4.1416	-10.314	-20.421	-0.0019571	1
4.1393	12.031	5.0134	-7.7355	-19.831	1.0864	1
10.346	13.144	-0.20649	-2.0885	-19.516	4.6214	1
-2.9077	14.62	-2.511	-0.51377	1.1431	-1.2772	1
10.604	14.834	0.048889	-3.3589	-19.759	3.3246	1
4.592	17.003	-0.54706	-6.7792	-18.659	5.0462	1
6.9447	8.7998	4.444	-7.4823	-19.319	3.0847	1
10.29	10.517	1.6184	-4.8652	-20.52	2.7841	1
11.283	10.16	2.7172	-2.7643	-20.503	2.0381	1
0.65539	3.6474	2.9025	-5.3568	-0.62278	-7.851	1
6.7106	16.709	-0.098099	-1.094	-18.544	8.9892	1
5.5356	10.483	4.217	-8.0797	-19.191	2.9087	1
6.5131	16.08	-1.5235	-5.4714	-17.491	7.0175	1
7.3794	13.75	3.1764	-5.3689	-20.335	2.5817	1
1.8865	10.931	7.8937	-15.16	-17.171	1.587	1
0.41731	17.956	2.2575	-6.4731	-17.89	4.8974	1
4.4292	15.255	1.5181	-5.1103	-20.015	5.6173	1
5.5705	12.83	3.7262	-6.5686	-20.823	3.576	1
4.5967	10.325	6.3743	-9.134	-19.232	2.943	1
2.3222	14.442	2.3263	-11.111	-16.425	4.8937	1
8.2017	10.343	3.2477	-5.0796	-20.118	3.0753	1
11.056	9.6705	3.7473	-0.2801	-21.062	2.7156	1
2.3772	12.616	8.482	-11.702	-18.171	4.478	1
9.0299	13.381	1.8449	-1.5261	-19.903	4.3444	1
2.9606	17.408	-0.07115	-6.869	-18.57	4.192	1
7.2625	16.39	1.4611	-1.7777	-20.03	9.2372	1
6.9995	15.092	-2.3168	2.3061	-18.745	7.9109	1
5.6391	10.252	4.9822	-7.9934	-19.105	2.5858	1
10.674	12.814	1.3776	-2.3825	-20.131	5.1717	1
4.4671	8.6947	5.8091	-11.079	-17.716	3.8661	1
6.5539	7.4528	5.609	-8.2397	-19.077	-0.66269	1
7.1615	9.5884	2.497	-7.3478	-19.365	3.5766	1
4.57	11.179	6.2288	-10.862	-18.206	2.6047	1
2.8405	12.182	9.8012	-10.748	-21.493	4.0421	1
5.9219	15.449	1.8373	-6.8424	-19.011	3.5768	1
11.307	2.164	7.4273	-8.6744	-21.721	-1.9037	1
6.0625	8.9584	5.0286	-9.4255	-18.857	3.4516	1
8.427	3.0444	9.3303	-10.955	-19.64	-1.1379	1
9.2954	7.3673	4.8541	-5.6065	-19.91	1.6417	1
4.4907	14.566	-0.24256	-6.0364	-20.496	8.8335	1
1.0438	16.427	2.2482	-8.6026	-15.087	4.0917	1
7.9611	9.6053	4.4396	-6.9209	-19.886	2.5507	1
15.88	3.7097	2.8714	-4.316	-21.119	-1.4891	1
6.5286	10.568	5.7773	-11.605	-19.284	3.9103	1
0.87914	-4.9866	5.0726	-16.727	2.4264	-0.94329	1
10.297	2.5292	7.194	-7.6119	-20.922	-1.889	1
8.1164	9.1788	5.1718	-4.949	-20.395	2.6956	1
10.3	6.4549	5.7436	-6.399	-19.967	0.63576	1
3.6818	10.057	2.1854	-8.1654	-4.8501	3.2303	1
9.5076	12.245	-0.051335	-4.927	-19.154	1.7781	1
2.5224	17.166	-1.6489	0.16739	-18.887	9.5367	1
5.3653	15.89	-0.97178	-5.8662	-19.045	7.854	1
8.5852	6.5331	7.4805	-7.0905	-18.002	-0.83057	1
6.337	7.0358	10.094	-10.686	-19.913	2.0869	1
7.6919	13.522	-0.4329	-5.782	-19.513	6.222	1
9.8957	1.5896	6.4678	-6.1077	-16.41	-2.1095	1
6.874	13.33	1.4327	-5.3239	-19.964	4.259	1
9.5791	11.376	4.3832	-0.82805	-19.292	-0.25575	1
8.1243	15.905	1.6747	-0.76702	-21.126	4.8882	1
6.7354	15.558	0.07642	-5.3047	-19.699	4.3225	1
7.3571	13.778	3.5135	-3.5242	-18.526	1.7215	1
5.203	14.429	0.19163	-7.5648	-19.816	6.9504	1
15.388	14.49	-4.8032	0.11244	-19.003	6.3579	1
11.961	4.3336	6.7995	-6.2279	-21.718	-2.5321	1
12.314	2.8194	5.737	-5.3212	-15.355	-0.98075	1
10.079	0.36739	7.8386	-11.226	-19.788	-3.0673	1
9.1443	4.7435	7.3373	-8.627	-19.779	0.7102	1
4.3486	16.635	-2.4137	-2.4772	-18.775	8.2117	1
12.53	6.5517	4.0893	-1.9396	-18.904	-0.71938	1
5.3964	7.132	4.5317	-11.072	-19.915	2.9935	1
7.5235	6.5625	5.827	-6.2213	-19.222	1.0899	1
11.765	7.7107	5.8963	-4.2129	-20.598	0.74817	1
13.502	5.6638	5.2232	-3.9446	-20.203	0.028656	1
6.6554	14.406	0.10851	-5.1311	-19.33	6.3043	1
11.377	8.0381	4.0007	-1.2623	-21.815	2.8775	1
12.442	5.5647	3.9383	0.84304	-20.179	-3.3294	1
10.74	12.926	-2.3891	-1.5867	-20.648	5.5524	1
10.543	11.342	-3.1503	-2.3889	-18.874	6.8326	1
0.06943	7.818	2.3448	-3.4774	-1.9639	-1.1637	1
5.0663	13.445	1.5103	-7.2875	-18.62	2.9317	1
16.508	11.807	-10.253	-17.958	-22.146	13.034	1
11.12	15.939	-0.9743	-0.32067	-21.42	5.8177	1
3.4528	17.328	-1.2304	-5.9711	-20.389	8.718	1
2.9643	19.865	-2.0431	-6.3612	-18.075	6.6819	1
15.445	12.467	-4.5717	-0.012848	-18.936	5.1588	1
9.2916	9.6422	2.6915	-4.6802	-19.854	3.4202	1
5.1643	8.3791	5.571	-10.075	-21.566	4.1052	1
7.3606	7.3091	5.546	-8.5971	-19.408	1.9559	1
5.8543	10.039	3.7605	-9.0607	-18.793	4.5225	1
