7.115	1.6023	9.9047	-5.2317	1
25.279	-0.39048	10.516	-5.2403	1
22.182	-4.6694	-4.0522	4.4246	1
24.748	2.6928	8.4729	-5.1244	1
21.763	-4.6322	9.0017	-4.7082	1
22.51	-2.8781	8.573	-8.7937	1
22.682	0.68114	6.1126	-2.0592	1
15.949	-3.4314	9.6869	-3.1095	1
27.246	-2.9101	-2.1527	3.1415	1
-3.4453	-6.7821	1.7542	17.035	1
23.863	3.8405	8.7512	-4.6714	1
25.824	-0.74394	-0.8356	-1.9806	1
24.62	-2.9503	-6.7567	-1.0496	1
20.911	-2.4612	9.0509	-10.077	1
26.475	-4.161	6.1512	8.0486	1
26.611	-2.1341	-4.5943	-4.7198	1
24.477	-5.2656	-6.7283	-2.286	1
13.714	2.4326	-1.6645	4.6242	1
24.277	0.96795	6.3299	-0.74813	1
25.08	-2.0922	-1.45	1.754	1
25.107	1.2949	3.3015	-3.2364	1
25.036	-1.6449	-2.638	-1.3749	1
25.783	3.2018	1.128	-2.265	1
26.095	-1.2744	1.0213	-7.2902	1
22.388	-0.17202	4.8601	-6.6502	1
22.898	-1.9772	-3.0803	0.0062003	1
24.144	1.4545	4.2003	-2.3196	1
25.001	-0.49455	3.4704	0.51927	1
21.743	-0.3627	7.8017	-2.2413	1
26.938	2.3945	-2.415	-4.7946	1
27.44	-3.1639	-5.02	-9.5862	1
26.335	-4.1652	-4.6486	-9.2552	1
25.473	-6.4604	-2.7914	2.7359	1
27.741	0.15113	-0.62646	-1.745	1
28.623	-0.35622	-2.426	-5.0293	1
27.917	1.5797	-1.6044	-5.3638	1
24.699	1.6141	3.4366	2.5414	1
23.623	-1.5964	1.6635	-10.409	1
25.874	-1.7813	-1.3751	-0.82521	1
27.281	0.93499	0.46401	-7.9524	1
22.679	-1.0021	3.9143	-5.6503	1
22.805	-0.82426	0.54938	-2.6726	1
27.915	-1.6808	-1.5323	-3.2203	1
27.224	-0.45528	-1.5234	-1.5656	1
24.207	-10.385	-7.5808	-12.602	1
23.216	-1.6408	4.5938	2.4891	1
23.354	-0.024217	5.5352	-1.0531	1
20.99	-1.6583	4.9088	5.3523	1
22.75	-0.053955	5.0072	0.49087	1
31.466	-5.5642	-3.3339	-8.349	1
26.685	-3.3963	-3.4526	-2.7267	1
22.658	1.2667	5.9464	-2.026	1
19.821	-0.17067	-0.34972	0.83	1
21.34	-2.6377	10.338	-13.695	1
27.038	-3.0891	11.727	4.1327	1
24.144	0.21208	5.0076	1.3049	1
24.399	-1.0177	4.1938	-6.3795	1
26.14	-3.6132	6.2148	-0.39018	1
25.035	1.1334	7.0662	-2.5768	1
25.117	-0.37741	6.461	-9.2746	1
24.592	-2.7627	-3.5042	0.91073	1
22.073	-0.41762	8.4369	6.8534	1
23.648	-3.9088	2.923	-4.7417	1
27.555	2.1283	2.95	1.7472	1
26.524	0.86331	6.0596	1.7539	1
24.652	2.1821	2.9274	-1.0478	1
25.26	0.052556	1.3354	-4.2035	1
20.727	-0.00058907	0.97602	4.0274	1
27.346	-2.641	-3.1458	2.3389	1
24.551	2.099	7.2793	-3.1284	1
24.41	-0.21974	6.5369	1.7247	1
26.926	-4.7298	-4.2932	-9.2591	1
24.163	5.8747	8.5584	-1.7713	1
23.847	0.5808	2.7771	-1.9628	1
18.385	-7.3832	9.51	6.6933	1
25.658	-2.0126	-3.0939	-6.482	1
22.858	2.544	1.3224	5.0146	1
23.956	1.5122	2.5254	-0.71179	1
25.256	-1.5337	-1.6311	-6.3416	1
24.215	0.10246	-2.2424	-5.328	1
25.161	-0.5435	1.1351	-1.0307	1
16.947	-1.6099	0.67643	3.9448	1
24.265	-2.6752	-4.4672	-4.8224	1
25.325	-4.9718	-3.6066	6.3485	1
23.859	0.44605	2.049	-2.5437	1
23.729	-1.6858	3.4489	1.7673	1
23.568	1.5102	5.0204	-2.9482	1
22.84	-1.2118	-7.099	-0.19922	1
29.596	-7.07	-3.6451	-10.318	1
25.432	-1.1771	3.4447	-5.7735	1
27.582	-2.5348	2.632	-6.1953	1
26.484	-5.466	-4.1643	-4.1259	1
22.395	-3.2364	8.9897	-5.8751	1
21.527	-2.963	4.9593	-6.0657	1
24.296	1.8713	7.387	-4.4357	1
23.022	-2.3481	11.088	-0.80913	1
24.44	-0.80539	7.4401	8.1601	1
21.597	0.49737	8.0735	-1.952	1
34.07	-1.0009	1.2051	-17.794	1
24.793	-1.1333	3.2278	-5.0473	1
22.013	1.0268	9.4198	-2.0098	1
26.825	-3.5643	-0.54106	-3.5566	1
23.378	1.4721	4.9821	-5.5789	1
18.402	-0.19517	-3.4657	1.1809	1
24.847	1.5645	8.1718	-6.8174	1
27.342	-1.3228	-4.2253	-1.7906	1
22.654	0.25021	9.0101	3.0505	1
24.462	0.97894	8.2758	-4.5056	1
22.925	1.1657	8.201	-7.6267	1
25.975	3.496	5.4908	0.46261	1
25.19	2.0038	6.7864	-1.6726	1
19.546	-4.486	0.83817	3.479	1
22.081	-2.6643	5.0135	1.6743	1
24.227	-4.6704	-3.2276	1.1222	1
24.425	2.0592	5.0043	-4.5231	1
29.563	0.64207	-2.6695	-1.1804	1
23.689	0.016225	10.84	5.8043	1
25.355	1.3201	5.9073	0.90305	1
24.372	2.7859	6.0741	-3.8425	1
25.919	-2.0158	4.9775	2.3735	1
25.29	2.1224	2.8615	-3.676	1
31.204	-0.49143	-2.7663	1.1966	1
23.111	0.16687	8.3447	-3.6541	1
21.63	-5.8786	4.8967	12.894	1
22.13	2.4298	-1.6066	-16.236	1
28.375	-3.3137	-6.6128	-8.9463	1
27.64	-4.0725	-6.3168	-8.4439	1
24.314	2.1423	2.6085	-0.96804	1
19.093	-4.883	-1.6996	-11.17	1
27.483	-3.1493	2.0758	6.1719	1
19.463	-2.9046	1.3096	-13.785	1
23.455	-0.956	3.3957	-0.68806	1
9.1065	-4.5534	5.7838	-2.9588	1
23.461	-5.4208	4.5573	7.6325	1
23.624	1.8936	1.585	-7.2511	1
26.098	-0.33087	0.26724	-1.0083	1
30.324	-0.35912	-1.6461	2.6102	1
23.783	-2.0971	6.3446	-7.9756	1
24.983	-4.551	-7.6188	-2.7748	1
30.053	-6.2574	2.2481	9.6242	1
19.828	-4.7574	1.079	-13.238	1
22.028	-1.0813	3.1766	-10.28	1
19.949	-4.521	9.689	9.4352	1
23.779	1.2013	3.9529	-1.472	1
23.282	1.0645	5.8114	-3.6341	1
25.361	3.6418	3.5516	-2.5876	1
23.963	1.4667	6.5142	-1.5038	1
23.023	-3.4129	0.8792	-8.8318	1
25.295	-0.62245	12.156	-0.69121	1
28.97	-7.5199	-1.7687	4.8356	1
23.662	1.1748	6.0632	-3.3356	1
27.436	-1.3501	0.47313	2.0795	1
21.564	-3.3254	9.8837	3.4332	1
17.602	-9.1708	-3.1341	-0.44347	1
25.184	3.8016	8.482	-7.5032	1
24.786	-4.3585	0.29506	-4.4547	1
28.207	5.9126	0.6958	-4.7554	1
25.044	-1.8783	5.0775	1.8682	1
28.54	-0.57734	0.5089	-7.103	1
26.089	2.1858	11.983	-3.616	1
22.567	-1.284	11.193	-6.007	1
24.468	-5.4408	-6.4815	-3.0404	1
23.966	0.66225	14.568	-3.0056	1
26.861	-3.1503	-3.7318	-1.9229	1
23.248	2.5064	6.8747	-4.6229	1
23.328	1.1981	7.1471	-2.3275	1
26.256	2.8793	0.97814	-3.763	1
26.488	0.54575	4.4521	1.5159	1
23.02	-2.8387	8.2271	0.1629	1
23.981	-1.5057	9.8996	-2.528	1
25.948	0.87236	1.5822	-7.4573	1
22.892	1.3277	9.815	-0.71758	1
23.176	1.0513	9.0559	2.8752	1
23.861	-0.22274	7.1507	4.778	1
21.365	-1.514	10.456	4.4801	1
23.563	1.019	6.316	-0.63882	1
24.301	2.7002	7.8704	-0.48189	1
25.356	-0.89148	3.8435	2.1957	1
22.661	1.2297	9.5389	4.1191	1
23.028	1.7256	5.3968	-2.4177	1
23.656	0.55428	8.4343	0.89072	1
25.168	-0.96123	-2.6166	-6.7006	1
23.714	1.5191	5.6534	0.65177	1
6.2581	1.0863	8.1034	8.0867	1
23.06	1.0102	8.8289	0.4706	1
27.396	0.54216	-5.7887	-4.3394	1
24.569	2.6441	3.037	-3.6844	1
25.245	-0.67125	-5.3352	-12.273	1
24.594	-0.52697	5.6771	-0.56107	1
26.566	0.97017	-2.8584	-11.749	1
25.789	0.91507	-2.2098	-0.35479	1
25.149	0.26843	2.4822	1.1785	1
23.831	-2.2717	9.4078	5.1663	1
22.849	0.11154	9.1449	8.3619	1
26.364	3.7394	1.5686	-2.4983	1
21.493	-2.0961	11.42	8.7206	1
19.248	-6.6817	7.2952	7.1403	1
25.759	3.3205	10.192	-6.9314	1
26.258	-8.2173	-5.5216	-7.459	1
25.162	-3.4762	-1.5701	-7.9053	1
27.77	-2.4881	3.7862	6.2945	1
25.158	0.91608	-0.26585	-6.7878	1
23.098	-0.65496	3.1412	-7.8868	1
23.157	-5.449	-1.2424	-7.4504	1
25.085	-6.4406	-7.1553	-0.46521	1
23.218	-1.4976	2.7601	-5.4794	1
23.62	1.1297	8.0802	-0.26157	1
23.56	3.0546	-0.44985	-3.2963	1
25.799	0.0080021	-2.2129	-3.8129	1
23.173	-2.0016	3.0146	-5.8623	1
21.615	-2.7797	3.4305	0.83263	1
29.594	-12.884	3.5829	1.6274	1
23.805	-5.0594	-0.23252	-8.7134	1
26.079	-2.0603	-5.2519	-5.6436	1
27.672	0.091488	-0.55949	-5.4066	1
25.583	-0.10734	6.0978	4.5589	1
24.544	1.0099	-0.93616	2.4314	1
23.286	-0.064999	1.2686	-5.0115	1
8.6175	-0.29639	-7.4574	-0.4701	1
24.335	1.9837	-1.7105	-6.0787	1
24.529	-1.2924	-4.1426	-2.8741	1
23.943	0.4417	2.9959	-0.7198	1
27.508	3.2147	4.3145	-3.4012	1
24.368	0.76705	3.4868	-3.6917	1
7.7876	-1.6666	-2.2396	1.3355	1
22.752	1.8148	-3.2192	-2.2012	1
23.133	0.30941	3.4242	-0.38428	1
25.26	-2.1537	-4.8856	-3.981	1
25.518	0.71337	0.85511	-4.3399	1
24.926	-1.0075	3.1834	6.7604	1
23.819	-2.649	-5.6821	0.37957	1
27.481	-0.26436	-2.6937	-0.40423	1
28.235	0.53746	-0.19716	-0.10205	1
26.049	0.99753	0.65915	2.6473	1
26.134	-8.2442	-4.4369	2.073	1
25.493	0.84174	2.9124	-2.9898	1
25.348	7.596	6.8047	-7.1545	1
28.977	-1.3794	-0.89355	9.725	1
28.415	2.3029	1.3578	-3.0991	1
24.018	-5.0217	-6.7429	-1.9001	1
24.851	-1.6889	-2.147	-3.8759	1
29.263	-4.2033	-7.9801	-12.345	1
25.092	0.55186	3.3992	0.060435	1
27.637	-1.8565	0.98582	-6.5065	1
26.3	-4.6017	1.9566	4.8116	1
23.013	1.0256	4.5721	0.19651	1
23.342	-0.44694	1.3795	-2.8239	1
32.439	-3.2269	0.65059	7.4864	1
26.575	2.2093	1.7461	2.9804	1
24.317	0.30154	0.95591	-3.1621	1
22.649	0.71033	9.1761	-0.46059	1
24.595	-3.3103	2.139	0.55601	1
24.078	1.586	7.5552	2.425	1
25.287	0.92452	4.305	-1.2503	1
25.736	-1.2077	-1.6863	-4.7224	1
24.662	-7.3988	-2.9032	1.6866	1
26.743	0.16375	2.7092	1.2065	1
24.005	1.6557	8.6776	-4.2637	1
23.811	-0.68834	6.0463	0.8478	1
2.9159	-14.872	3.4111	19.464	1
21.39	1.2516	9.8571	-0.34844	1
25.198	1.3211	4.2364	-1.2415	1
24.692	1.8349	8.8411	-1.7776	1
10.952	-3.2872	1.0571	3.1117	1
24.808	0.1416	2.6778	-3.983	1
25.692	1.0114	-2.7853	-3.3108	1
26.149	-3.9087	-2.9175	-2.8855	1
26.021	-1.3015	7.9285	2.1499	1
24.343	2.7765	6.9953	4.3574	1
25.124	-0.076518	-1.3914	-2.4822	1
13.348	3.1565	7.1786	0.071273	1
25.549	-0.2227	1.3689	-3.2445	1
22.894	-0.48341	4.6258	-3.2377	1
27.278	1.9217	-2.2793	-3.3996	1
23.821	-3.6376	-6.7954	-3.3786	1
24.316	1.6365	-1.7071	-3.9959	1
24.567	-5.5921	-6.8984	-1.4372	1
21.068	-3.5796	1.0681	-9.69	1
24.562	3.3803	9.3325	-3.2511	1
15.589	1.0734	13.212	5.2765	1
22.737	1.577	8.0352	-0.28484	1
23.552	1.5963	7.7692	0.21005	1
26.441	-6.0763	-7.2538	-9.1693	1
24.017	-1.912	6.1434	-3.2413	1
23.53	-0.24576	5.3834	1.2236	1
22.831	-4.1874	9.3566	0.13754	1
24.971	2.5399	8.529	-3.4227	1
24.101	1.4039	6.4089	-3.9492	1
24.067	-4.055	-4.9775	-2.9601	1
26.899	5.7203	6.916	-5.3091	1
26.033	-0.20577	5.2985	-6.6949	1
23.844	-6.4049	-0.51219	-7.0048	1
22.505	-7.1719	1.0389	-10.057	1
10.966	0.61362	4.1653	2.5423	1
25.116	-5.6485	-3.161	1.8792	1
33.868	-9.6128	-4.3237	-6.7416	1
27.113	0.35991	-1.7459	-4.9749	1
26.326	-1.8247	-3.3716	-1.1955	1
23.01	-3.8485	-6.6723	-2.602	1
24.409	0.13995	0.61823	-12.248	1
25.455	-0.92478	3.121	-4.0148	1
22.687	-4.0935	2.0923	1.5735	1
23.407	0.27063	5.4219	-0.024117	1
24.711	-2.6174	2.6052	0.75066	1
25.153	2.546	2.3713	-0.74202	1
25.403	-0.48747	3.2883	-3.1546	1
25.443	-0.4805	0.45284	-4.3909	1
27.453	-0.70009	0.28507	0.87594	1
28.572	-4.3095	8.0629	7.7374	1
25.733	-2.1563	0.60289	-3.9669	1
25.711	-5.3282	-1.3418	-9.5835	1
24.925	-0.28608	0.97548	-4.4314	1
23.154	-3.26	-0.33804	-4.3463	1
24.407	0.043823	3.6531	-1.0462	1
22.766	-4.6077	-1.5413	-10.495	1
28.125	-6.1673	-9.0048	4.2803	1
23.173	-4.666	-7.1407	-2.669	1
25.633	-0.6263	-1.3025	-5.9115	1
24.663	-3.132	11.899	8.7634	1
26.515	-1.4492	-1.2177	-5.3213	1
16.953	-4.9034	-3.0331	-11.426	1
24.528	-2.4132	-5.4912	-1.1365	1
22.446	-0.17098	4.6257	-3.5522	1
24.588	-0.76125	-2.1251	-8.3029	1
23.253	0.46874	9.9725	5.6631	1
31.013	-4.787	-5.8606	-3.6484	1
22.853	-4.2722	5.0415	2.9329	1
27.096	-4.0655	-5.5942	0.36292	1
13.683	-2.2381	3.8011	4.555	1
26.788	-3.6067	-6.0153	-4.5889	1
26.422	-1.7007	-4.5934	-6.4808	1
23.092	0.044039	4.5169	-2.3411	1
27.503	-3.8892	-3.3514	-1.0862	1
27.225	-1.8055	-5.787	1.8217	1
27.755	-4.8652	-6.8715	-6.7216	1
24.5	-5.5912	-6.7398	-3.1942	1
26.672	2.2336	-4.4277	-7.2129	1
24.487	3.0266	0.74891	0.78573	1
17.1	-3.2947	9.8347	11.104	1
25.763	1.0853	-1.1387	-5.6933	1
25.352	1.2251	4.8402	-0.062133	1
24.386	2.2536	7.6478	-4.5294	1
25.037	-1.4757	6.817	7.6493	1
23.351	1.9917	7.2503	0.14858	1
26.4	3.5125	-0.075668	-6.1068	1
24.125	-3.3814	-9.9051	-1.9619	1
23.563	0.85483	3.9046	-3.2305	1
28.081	-4.7332	-3.7701	3.2768	1
23.767	2.0688	5.9694	-3.0316	1
24.749	2.6196	2.1062	-8.2723	1
26.296	1.0596	3.7635	1.1267	1
21.988	-2.7348	-7.7117	-2.3829	1
24.826	2.4297	3.6612	-4.0421	1
21.592	-0.77861	6.6951	-7.9852	1
29.084	0.0010783	-1.8118	-3.5116	1
9.7133	-7.0795	4.2581	16.276	1
27.388	3.9745	7.5142	-9.2193	1
24.088	2.509	5.4736	-3.4158	1
26.647	1.7994	2.201	-1.8284	1
24.26	2.4225	4.2772	-3.4099	1
25.873	-0.069411	0.38612	-1.2126	1
25.791	2.4556	0.27796	-8.3205	1
23.357	-0.27798	6.6366	-5.3798	1
22.937	3.1905	0.26355	5.3997	1
21.643	1.3483	5.5181	-9.1412	1
24.127	-1.595	8.8974	-8.3957	1
26.06	2.7859	0.96965	-6.6873	1
25.436	2.1901	1.9361	-7.2476	1
8.899	1.1174	-3.1311	0.96838	1
22.542	-2.4874	-1.7477	-6.0685	1
19.919	-4.3402	-6.5237	-1.2076	1
25.735	-2.6511	-3.1641	-7.803	1
22.969	1.8745	6.3507	-3.4384	1
24.304	-1.7349	-1.4412	-5.3742	1
26.183	-0.058668	-0.47899	-1.0522	1
22.923	-1.6794	4.1173	-2.5027	1
23.645	2.113	10.007	0.33676	1
26.245	0.032467	2.312	0.6266	1
30.288	-16.224	-6.8161	-2.2568	1
25.013	2.0411	5.9616	4.5066	1
23.268	0.72932	8.7153	-0.11778	1
23.845	-0.73771	9.6185	-1.9775	1
27.462	0.56313	-0.50671	1.1341	1
24.896	0.64322	4.1673	7.8476	1
2.9718	-18.887	-2.914	-16.545	1
24.12	0.71616	5.0362	-1.0479	1
24.472	1.3461	2.1558	-4.5855	1
25.449	-2.3443	0.029649	-2.3951	1
23.861	-2.0162	8.8495	-0.45438	1
26.066	2.3228	1.1358	2.6795	1
24.875	-6.2244	2.0612	1.5233	1
29.612	-3.1533	-0.14992	6.8335	1
26.88	-5.5468	-5.93	-3.4051	1
23.518	0.055973	4.9294	-7.9145	1
7.3575	2.492	7.8805	1.4838	1
27.407	-3.4271	1.2684	-11.746	1
18.711	-5.8273	6.4512	-13.954	1
25.592	-6.1289	-3.7975	-3.4675	1
26.065	0.91543	5.7925	-5.2773	1
24.93	-12.244	2.9958	5.9406	1
23.532	0.4878	5.6283	8.3732	1
23.493	2.9639	0.53019	1.3446	1
29.196	2.2256	9.9916	-6.1912	1
20.327	-5.6924	-2.3133	-11.549	1
23.236	-0.85972	7.2147	-4.1054	1
23.174	0.80967	8.0893	-1.7332	1
23.15	-0.614	8.0651	0.0018451	1
25.656	-2.4506	14.877	12.494	1
25.335	-2.1092	-7.2393	3.2437	1
23.029	1.1353	5.3472	-5.7854	1
26.014	-2.4095	-3.2359	-4.4859	1
27.061	1.2724	0.77536	-3.0185	1
24.023	1.4818	3.986	-2.9682	1
23.598	3.4535	6.2064	-5.5786	1
20.646	-7.7197	0.027356	-2.0674	1
23.194	0.68962	5.8895	-0.66917	1
25.099	3.1702	9.2444	-5.9698	1
24.714	1.5557	2.6278	-4.8019	1
26.571	-0.30356	-0.46195	-1.3516	1
26.335	-0.11578	3.7724	2.284	1
22.115	0.12351	4.532	2.2975	1
23.135	0.38751	5.8324	-1.2968	1
25.513	2.147	0.60065	-5.3787	1
25.257	3.4915	5.2969	-5.3749	1
25.722	1.6858	6.0762	0.87864	1
23.129	-3.218	-4.8624	-0.69597	1
27.965	-7.5808	-0.54136	4.9848	1
26.853	4.0356	2.7754	-1.1358	1
25.304	-4.5604	-5.7882	-0.1357	1
24.71	0.65379	-0.28291	2.7117	1
29.728	-1.5686	1.5767	-7.8739	1
24.292	2.7182	2.8405	-8.0973	1
24.323	3.972	9.488	-0.98869	1
25.309	0.00012744	-2.747	-3.0587	1
23.153	-1.2229	11.227	6.4789	1
23.33	0.84916	11.351	-0.02329	1
19.879	-8.6389	-2.7166	-8.297	1
19.858	-4.322	13.822	-3.7732	1
23.45	-0.63783	9.3642	4.6269	1
18.229	3.3128	7.9426	0.7008	1
24.759	-0.38564	4.765	0.65713	1
25.272	-0.63897	-1.5054	-5.5464	1
23.347	-2.242	9.4835	6.5574	1
15.545	1.1719	-5.0767	3.5599	1
23.795	-3.7622	-5.4969	1.4774	1
23.886	2.8456	7.7895	-2.5475	1
23.71	1.6137	11.314	-0.33129	1
25.156	-4.1477	5.0415	3.9279	1
28.419	-3.2348	-6.2615	-8.2778	1
27.806	-3.0559	2.7769	6.1547	1
21.194	4.3726	10.339	0.62077	1
20.864	1.9709	10.288	-0.093783	1
15.798	0.99786	8.2935	0.86808	1
24.755	-0.49212	6.5672	-1.6153	1
23.577	-0.10288	8.3347	2.8033	1
21.354	0.68527	7.3369	-2.7926	1
23.203	0.48877	4.5392	-9.0037	1
27.136	0.98758	-1.426	-8.6684	1
19.146	-6.1538	2.3749	-8.0904	1
22.492	-1.4524	2.8101	-8.0391	1
27.724	-3.2879	-1.7257	-0.87328	1
23.778	-0.11487	3.7163	-4.8731	1
24.336	-0.65027	-1.1358	1.8854	1
25.134	-3.2509	0.31089	-6.797	1
23.934	-0.81296	2.9569	-6.1816	1
27.637	-3.0846	-5.7995	-2.8747	1
17.975	0.36574	6.6618	5.702	1
23.044	-9.49	-1.5769	-4.5372	1
23.136	-2.0756	7.3079	-2.4839	1
21.156	-3.2919	4.3895	-8.6051	1
24.399	-2.4429	3.6502	-9.7107	1
23.081	-3.4157	2.3485	-7.6836	1
21.413	-6.9795	1.7961	-9.0084	1
26.286	-2.3067	-5.3722	-0.034573	1
22.752	-6.1446	0.095223	-8.2072	1
23.981	0.7536	8.1246	-0.82064	1
22.634	0.30855	8.6442	-0.45584	1
26.725	-4.0767	0.73228	3.6127	1
22.46	1.9913	8.6277	-1.5886	1
12.387	0.12666	8.4932	1.3356	1
26.88	-2.4707	2.0202	5.9338	1
25.892	-1.141	-1.3285	-8.1378	1
25.434	-1.6076	-0.25727	-2.683	1
26.363	-8.6833	-4.2792	3.0115	1
22.201	-5.2325	-1.8298	3.6234	1
21.928	-3.3899	9.3845	-3.4114	1
30.269	-11.811	2.6571	3.8086	1
23.944	3.3818	5.5365	-3.2688	1
21.907	-0.26735	10.794	2.9418	1
30.331	-6.5508	4.6973	5.7783	1
23.22	0.13305	9.8002	1.8599	1
23.159	0.81702	8.1787	1.9346	1
23.161	0.18949	8.2358	1.6671	1
22.159	-3.044	9.4262	-1.0059	1
24.918	0.19888	-2.6197	-3.0745	1
25.177	0.061376	-0.42655	-3.166	1
26.452	-0.73383	-7.4284	0.15904	1
