1.25087	-0.75001	1.09016	0.46185	-0.38066	0.67716	0.33962	-0.71121	0	0.60094	-0.46134	-1.24691	0	0.82243	0.98506	-1.65276	0	0.75359	-0.90741	0.27896	3.10196	0.84827	0.84234	1.02128	0.66590	0.41099	0.60653	0.63835	0
1.11361	1.78231	1.45027	0.65296	1.51337	0.82483	1.85071	-0.48003	0	0.84607	1.15794	0.51367	2.21487	0.51984	2.68541	1.54207	0	1.04203	0.54920	-0.46251	1.55098	1.32142	1.03685	0.99677	0.82436	0.69186	0.80363	0.83054	1
0.65719	-0.90098	-0.85473	1.17568	1.48652	0.74458	-1.23583	1.64887	2.17308	0.66099	-2.09908	0.13694	0	1.78010	-1.03569	-0.21266	0	1.23578	-0.18451	0.78393	3.10196	0.86107	1.01624	1.04500	0.75873	0.89804	0.84868	0.76508	1
1.00893	-0.66040	-1.53887	1.31560	-1.69269	1.14555	2.02499	0.13654	0	1.06338	-0.53905	1.05186	2.21487	1.12433	0.54814	-0.88722	2.54822	1.01671	-0.05709	0.17242	0	1.07598	0.93919	0.97358	0.93250	1.34645	0.85413	0.82241	0
2.12236	0.79178	0.72340	2.43821	1.06443	2.69179	0.36141	-0.99339	2.17308	1.72463	1.20359	0.48815	2.21487	0.26747	-0.76717	-1.13352	0	1.37160	0.60084	-0.56850	0	0.72709	0.98147	0.98862	2.83728	3.39840	2.15229	1.56827	0
0.30380	-1.42497	-1.64596	1.16557	-1.46878	1.45839	-0.47237	0.50963	2.17308	0.86710	-0.30884	-1.60533	0	1.31663	0.13580	-0.33193	2.54822	0.85266	0.74408	-1.36535	0	0.75960	0.98040	0.98595	1.37584	1.30896	1.08086	0.95660	1
1.16668	0.55608	-0.91077	0.90779	0.05083	1.07776	0.38715	1.25305	0	1.21333	0.15451	-0.67266	2.21487	0.48928	-1.38432	0.70386	0	1.34775	0.69162	-1.50241	3.10196	0.86805	0.82896	1.08723	0.78225	0.87831	0.64221	0.62091	1
0.87972	0.61744	-0.64888	1.72351	1.10363	1.21279	-0.57634	1.21646	2.17308	0.78161	-0.91303	-0.10229	0	1.18281	-0.57601	-0.78349	0	0.43229	1.28625	-0.20447	0	0.87949	0.61596	1.70583	1.43493	0.59819	0.91129	1.00715	1
0.31331	1.25637	-0.90356	1.00231	1.29048	1.38263	1.29520	-1.52836	2.17308	1.16020	-0.76538	0.08035	1.10744	1.06005	2.30856	-0.33970	0	0.85241	1.12885	0.37773	0	0.91055	1.48004	0.98825	1.00042	2.97570	1.83714	1.44383	0
1.26349	0.59601	0.46040	1.06334	1.05990	0.70922	-0.61298	-0.68792	0	1.46413	1.07926	1.17447	2.21487	1.41059	0.36882	-0.59599	1.27411	0.61120	0.29269	-0.89368	0	1.17543	1.24422	0.98796	0.90514	1.62287	1.44160	1.22207	0
1.12111	-0.37893	1.36316	1.45057	0.78221	1.08765	-0.80310	-0.79270	1.08654	0.51532	0.36821	-0.66545	0	0.70775	-1.37248	1.44887	0	0.57931	0.44094	0.23790	3.10196	1.33579	0.86906	0.98437	1.45881	0.90546	0.94950	0.86341	1
1.20511	0.91645	-1.20873	0.35409	-0.70564	1.12439	1.04467	0.78737	0	0.48851	-0.45746	-1.03274	2.21487	0.38830	1.27634	0.00046	0	0.44349	-0.88908	1.40266	0	0.84220	0.65340	0.98604	0.49979	0.53232	0.58038	0.58899	0
0.42037	-0.72177	0.73172	0.88482	-0.72395	0.74083	1.24370	1.61894	0	1.24821	0.28079	0.07647	2.21487	1.08516	0.33059	1.24196	0	1.02474	0.08615	-0.95527	1.55098	0.91880	0.92730	0.98929	0.74353	0.82361	0.92283	0.79842	1
1.38025	1.42681	1.10459	1.78842	0.98182	1.95545	-0.20500	-0.85202	1.08654	0.90134	-0.19324	0.85434	0	1.17192	0.35244	-0.51222	1.27411	0.44544	-0.15786	1.42097	0	0.40335	0.88157	1.00006	2.45009	0.80428	1.60765	1.27226	0
0.70385	0.36908	-0.22995	1.16676	-1.42976	0.72122	0.01186	1.50751	2.17308	0.68328	0.02823	0.68844	2.21487	1.01281	-0.76353	-0.22209	0	0.93030	0.08199	-0.75328	0	0.86480	0.74823	1.10741	0.83487	0.69614	0.68136	0.60439	1
0.69452	0.41973	1.20280	0.76944	-0.91061	0.82978	1.16845	0.07556	0	0.39357	0.39152	0.50979	2.21487	0.74709	1.55943	0.83534	0	1.08998	-0.42187	-1.16059	3.10196	0.97313	0.65372	0.98672	0.68773	0.65232	0.78360	0.70294	1
0.31203	1.72192	1.41087	1.13305	1.16307	0.75631	1.21004	-0.69957	2.17308	0.75542	-0.05337	-0.13891	2.21487	0.81155	-0.19280	1.15320	0	0.84657	1.29791	1.68178	0	1.00998	1.00007	0.99631	1.11838	0.93095	0.85987	0.79396	1
0.43099	0.57167	-0.68383	2.26218	0.15464	1.17752	0.17822	-1.42912	2.17308	0.46270	0.64894	0.54419	2.21487	0.75658	0.95502	1.55150	0	0.65769	1.07305	1.06360	0	0.34428	0.84033	0.98579	0.58013	1.09577	0.95748	0.82112	0
0.30874	-1.95091	-1.22871	1.59151	0.76954	0.63346	-0.19708	-1.56772	1.08654	0.89807	-1.88538	-0.25709	0	0.89672	-0.93283	0.93075	2.54822	1.27983	-0.43103	-0.79934	0	0.92135	0.86175	0.99015	0.81222	0.83104	1.02581	0.89535	0
0.45789	0.12851	-0.51904	1.19468	0.73683	0.53370	-1.31604	-1.72904	0	0.68655	0.35073	1.10346	2.21487	0.91147	1.04878	-0.21876	2.54822	0.80836	-1.01401	-0.36706	0	0.88752	1.37077	0.98433	0.87068	0.85221	1.23783	1.00592	1
0.63705	-0.03706	-1.73197	1.25391	-0.42485	0.48570	0.09009	0.02400	2.17308	0.67547	-1.11896	1.64386	0	0.49420	-2.08521	0.54410	0	0.38604	-0.23865	1.09191	0	0.91267	0.91221	1.14421	0.69791	0.52500	0.74082	0.72626	0
0.97580	0.29116	-1.12828	0.66756	-0.54049	0.94978	2.02599	1.05957	0	0.67774	-0.57111	1.30652	2.21487	1.19914	1.29273	-0.27257	0	0.60170	1.12385	0.82499	3.10196	1.89082	1.02571	0.99018	0.81368	0.69347	1.13117	1.18149	1
0.53475	-1.39088	-0.82532	1.34302	-1.44891	1.11055	-0.85162	-0.48391	0	1.67691	-0.70030	1.06906	2.21487	0.62293	0.01838	-1.65331	0	0.92495	0.35016	0.16909	0	0.85197	1.02455	0.98586	1.44721	0.75530	1.27267	1.13777	1
2.63808	1.28851	-0.28045	0.99117	0.87244	1.15242	-0.70210	1.55130	2.17308	0.64286	-0.76732	-1.68911	0	0.74657	-2.60314	0.90690	0	1.25866	0.98560	-0.75939	0	0.88911	0.93740	1.93139	2.56871	0.70858	1.66612	1.32234	0
1.54057	0.05838	1.22666	1.21669	0.65976	0.52445	1.03972	-0.63969	0	0.70921	-0.22627	-0.72703	2.21487	0.54267	1.36008	1.72014	0	0.98093	0.32601	-0.42921	3.10196	0.84241	0.83933	0.98798	0.88201	0.31126	0.75415	0.79224	0
2.55920	-0.02148	-1.61489	2.09501	-1.33459	1.71983	-0.64070	0.03287	2.17308	0.73691	-0.41374	-0.37915	0	1.15822	-0.59786	-1.60782	2.54822	0.84657	1.54859	0.84663	0	0.97967	0.95063	1.00384	0.74813	1.75093	1.60566	1.29500	0
1.92526	-0.85909	1.35317	1.76853	-1.45224	0.75603	-0.34165	-0.80933	2.17308	1.73394	-0.84989	0.15081	0	0.94414	-0.37576	0.93186	0	0.60608	0.62416	-1.03906	0	0.96436	0.93091	1.47419	1.06243	0.52972	0.90651	0.81852	1
1.54478	0.05936	-1.73197	1.03416	0.80737	2.46680	-1.23682	-0.56541	0	1.93262	2.37021	-1.63862	0	3.92127	-0.64519	0.72661	2.54822	1.84284	-0.21866	-0.52688	3.10196	2.29164	2.69223	1.31879	1.44744	1.91434	3.17561	2.38714	1
1.19962	-1.01785	-1.17322	0.84500	-0.43924	0.60058	-0.81399	1.62725	0	0.70607	-1.10342	0.84546	0	1.11116	-0.53596	0.42372	2.54822	1.03813	-0.45601	-0.62954	3.10196	0.92329	0.89007	0.98994	0.88693	0.66747	0.65822	0.69369	0
0.60887	-0.52113	0.28728	0.64967	0.19799	0.51117	1.23677	-0.67018	2.17308	0.64803	-1.19279	-1.68578	2.21487	0.36354	1.44383	0.06370	0	0.45055	1.15217	0.67739	0	0.43254	0.92506	0.98325	0.77011	1.49714	0.92530	0.73088	0
0.31825	-1.38114	-0.24993	2.48243	0.95748	1.38272	0.00096	-0.22169	2.17308	1.04475	-1.56482	1.52457	2.21487	0.90357	2.25304	1.64470	0	1.34945	-0.54096	-1.38311	0	0.99216	2.14575	1.09095	0.82129	2.37466	2.31288	2.26742	0
0.94689	-0.32926	-0.03298	0.02039	-1.38065	1.24458	0.86544	0.79902	2.17308	1.13011	-0.01257	-1.68800	0	1.37108	0.68104	-0.93105	0	0.98239	0.95812	0.01926	0	1.00141	0.58743	0.52456	0.85962	0.89218	0.82042	0.69721	1
1.14728	0.50154	-1.13105	1.23692	-1.06145	0.86908	0.81196	0.52016	0	1.01075	0.80824	1.34592	2.21487	0.63470	1.28362	-0.13833	0	0.53793	0.61250	0.12358	3.10196	0.84764	0.98719	0.99320	0.67674	0.59451	0.70417	0.77795	0
1.02778	-0.73248	1.24275	1.19810	-0.03189	0.75649	-1.49131	1.40384	0	1.34301	-1.47546	-0.26264	2.21487	0.48349	-2.59131	1.68575	0	0.70734	-0.68671	-1.34204	1.55098	0.83083	0.68598	1.40188	1.09281	0.79087	0.82869	0.85621	1
0.30270	1.22520	0.62907	1.25572	-0.60190	0.89738	0.52876	0.97420	2.17308	0.91330	-0.66727	-0.29926	2.21487	0.99103	0.55998	1.37620	0	0.53379	-1.17557	-0.67171	0	0.77100	1.00591	0.98775	0.70026	1.49133	0.87623	0.75652	1
0.53420	-0.76559	-0.53346	0.97365	-1.50128	0.79652	-1.57350	0.32336	2.17308	1.13729	0.27107	-0.99779	2.21487	2.43376	2.00272	1.21034	0	1.95553	0.21607	-0.27217	0	3.58806	2.57324	0.98913	1.25063	1.99039	2.74176	2.02331	0
0.45862	-1.44835	-0.85806	0.26229	-0.30449	0.75961	1.09022	-0.33811	2.17308	1.07559	-1.07914	1.15062	2.21487	0.35669	-0.61424	1.52210	0	0.50556	1.60939	-1.29321	0	0.84197	0.86567	0.98800	0.93475	2.20920	1.12016	0.92028	0
1.07554	1.91185	-0.66719	0.61761	-0.66503	0.49605	-1.52399	1.12721	0	0.94390	-0.87029	0.10310	2.21487	0.93536	1.24266	1.27136	2.54822	1.23505	-0.51181	-1.57844	0	0.96123	1.03601	0.97500	0.87159	1.63439	1.17789	1.28518	0
0.44215	1.82322	-1.46563	0.98844	-1.56464	1.44382	-2.42807	0.84614	0	2.25241	0.52460	-0.14113	1.10744	2.36597	0.32786	-1.66330	0	1.06393	-0.09124	-0.78769	0	0.65674	0.90045	0.99128	0.83351	1.46013	1.05303	0.84542	1
0.57520	-0.58833	1.55514	0.50131	0.13716	0.40655	-1.78244	1.26247	0	0.34812	-1.97960	0.11142	0	0.94221	-0.69526	-1.02812	2.54822	0.60657	0.40596	-0.66672	3.10196	0.69493	0.88401	0.98718	0.70473	0.42755	0.63394	0.59006	1
0.99886	1.63329	1.53183	1.01900	-0.79304	0.61304	-0.17134	1.10947	1.08654	0.81724	0.61883	0.90427	0	1.22461	0.50627	-0.24428	0	1.18904	1.03307	0.55309	0	0.99160	0.94776	1.21070	1.27841	0.97308	1.01540	0.92385	0
1.17510	-0.64287	0.09918	1.27257	-0.62733	0.58372	-0.13272	-1.13032	0	0.56128	0.22639	1.22052	0	1.56514	1.08974	1.38231	2.54822	0.52162	0.66580	0.62356	0	0.93609	1.04334	1.03046	0.50041	1.07750	1.06428	0.88162	1
0.73259	-0.48996	1.68498	2.27778	1.60940	1.37163	-1.27841	-0.21227	0	1.10166	0.95978	1.19667	2.21487	1.21916	-0.30840	-0.17494	2.54822	0.48341	-0.24198	-0.91643	0	0.98155	0.78168	0.98768	1.97751	1.45763	1.47556	1.44543	0
1.79239	-0.34387	0.13636	0.84061	-0.81306	1.68493	0.62481	1.49864	0	0.54755	0.58677	-1.31515	0	0.80558	2.24758	-0.15996	0	1.01111	1.32873	-0.28493	3.10196	1.15961	0.87837	1.28277	1.10191	0.29858	0.79300	1.00974	1
0.64053	1.63329	0.00097	1.11838	1.00968	1.01272	0.74958	1.51638	0	1.43794	0.52557	0.35776	2.21487	1.64856	0.17494	-0.91496	0	1.60527	-0.49349	-0.86426	1.55098	0.84499	0.64521	0.98682	0.81521	1.47232	1.00888	0.96474	1
0.44215	0.27558	0.92925	1.63839	-1.07193	1.75226	0.46043	-0.80157	2.17308	1.43643	-2.55077	0.75225	0	1.42359	0.49262	0.58737	0	1.54539	0.63415	1.46314	3.10196	0.52064	0.67504	1.14768	0.91736	1.57373	1.07823	0.92584	0
1.15186	0.87262	-1.39960	0.28980	-0.26372	0.83079	0.37329	-0.28766	0	1.15668	0.59940	0.72284	2.21487	1.55021	0.87765	1.52654	1.27411	1.28251	0.87067	-0.71444	0	0.79838	1.18062	0.98791	0.75801	0.97519	0.98692	0.87231	1
0.54573	0.44408	-0.29154	1.42852	-1.48027	1.47387	0.65947	-1.10371	2.17308	2.62207	0.48089	0.53753	0	0.68545	-0.77718	1.05779	2.54822	0.56373	-1.01317	-1.03462	0	0.41318	1.26525	1.07308	0.85368	1.56482	0.91653	0.79898	0
1.27448	-0.15005	-0.62835	1.82441	-0.10102	2.83304	1.92894	-1.62759	0	1.36114	0.03989	0.11087	2.21487	2.68964	0.23047	0.57350	1.27411	0.77647	0.38181	-1.15337	0	2.07395	3.25460	0.98975	1.34424	0.85136	2.49585	2.29857	1
0.62534	-0.50554	1.26273	0.81390	-1.31351	1.22763	-0.92490	-0.09141	0	1.21661	0.43038	1.58782	2.21487	0.97610	0.01019	-0.29088	2.54822	0.51821	-1.25136	0.12747	0	0.92057	0.74971	0.98598	0.64656	1.17670	1.06423	0.92856	1
0.66725	1.94107	-0.18778	0.44576	0.50576	1.04854	0.57728	1.73702	1.08654	1.50845	0.76550	-0.32256	2.21487	0.92956	0.07481	1.09273	0	0.67692	-0.44186	-0.88591	0	0.92988	1.23460	0.98837	0.75385	1.78502	1.22055	1.04721	0
1.86431	0.05644	-0.29043	0.55035	0.22412	0.60442	0.55549	0.87718	0	1.05998	-0.37489	1.72708	2.21487	0.82402	-1.41982	-0.48504	0	0.81687	0.92481	1.31775	0	0.51024	0.91595	0.98971	0.82072	0.44059	0.84216	0.78544	1
0.73167	-0.71203	-0.45356	0.45093	-0.39235	1.16653	0.44756	0.94870	2.17308	0.92023	0.11954	1.60891	0	0.92605	1.52848	-0.66588	2.54822	0.61485	0.68912	-0.68725	0	0.93000	0.98286	0.98667	1.11693	1.53914	0.96710	0.85201	0
1.06456	-0.61073	-0.37533	1.11606	0.98982	0.58226	-1.43388	-0.94626	0	0.98633	-0.54974	-1.02997	0	1.14488	1.28635	0.13027	0	1.16860	0.64831	1.05584	3.10196	0.93577	0.94634	1.42362	0.84485	0.72403	0.72825	0.71688	1
0.90974	-1.63145	-0.12508	1.96422	-0.64650	1.31007	-0.92688	1.35727	2.17308	0.44482	-0.37198	0.36831	0	1.18773	-1.48080	0.59458	0	1.40738	-0.13871	-1.52905	3.10196	0.98445	0.99311	0.99602	1.61869	0.93030	1.15854	0.97907	1
0.51243	0.58920	-1.48616	0.55181	-0.63713	0.43852	-0.92292	-0.21005	2.17308	1.26571	0.44495	1.36755	2.21487	0.36582	0.42526	-0.05234	0	0.64089	-0.05376	0.68571	0	0.35959	0.63307	0.98335	0.64504	1.36205	0.81398	0.63948	0
1.37678	-0.58736	-0.86860	1.73466	-1.39865	0.43257	-0.27729	0.23632	2.17308	0.92073	0.32061	1.15173	1.10744	0.33017	-0.05080	1.36566	0	1.93509	-2.21161	0.02758	0	0.63505	0.75787	0.98771	0.97998	0.73996	0.92268	0.79422	1
1.82515	0.66127	-0.88469	1.03048	0.83346	1.56548	2.02004	-0.00881	0	1.34125	0.81699	1.39807	1.10744	1.28608	0.08938	-1.70601	0	1.29517	1.03224	-1.29543	0	1.00003	0.90412	1.89953	1.04296	0.66330	0.88320	0.81036	1
1.47743	0.86970	0.36718	0.64266	0.02353	0.42533	0.14059	0.63215	0	1.33986	0.22056	-1.51545	0	0.33438	0.04933	-1.31215	2.54822	1.17225	1.07971	-1.02241	3.10196	1.49888	1.10909	0.98378	0.65390	0.33993	0.63322	0.74967	1
1.07371	-0.20264	0.94313	1.24209	-1.72687	0.95217	-0.81300	-0.23943	2.17308	0.62864	-1.61631	1.49406	0	0.75921	-0.79265	-1.27609	2.54822	0.66791	-0.08541	-0.83208	0	0.92117	0.76530	1.07485	0.73532	0.85235	0.86591	0.76547	1
0.65170	0.08371	-0.28488	0.34387	-0.83875	1.10487	0.26041	1.64388	2.17308	0.70015	0.76453	-0.31146	1.10744	0.76185	1.14253	0.74492	0	0.97679	1.36121	0.13024	0	0.53246	1.21859	0.99064	0.56196	1.31562	0.87051	0.76903	1
1.74810	-1.25940	-1.56773	1.15917	-1.30777	2.53129	-0.89519	-0.11581	2.17308	1.09662	-0.52934	1.51514	1.10744	1.60202	0.50536	1.04225	0	0.95440	-0.73168	-1.35925	0	1.55265	1.09515	0.98495	2.28778	2.47870	1.71662	1.64423	1
0.65334	0.81613	1.49133	1.17312	0.35320	0.99861	0.79513	0.09884	2.17308	1.03178	1.71551	-0.99502	0	1.05232	0.89313	-1.38759	0	1.04373	-0.75666	-1.37811	0	0.84912	1.12166	1.03665	0.77263	1.03720	1.01573	0.87852	1
0.60301	-1.30517	-0.29487	1.98602	-0.39712	1.03791	0.45845	1.22090	2.17308	0.42971	0.01463	1.71932	2.21487	0.46979	0.03112	-0.54328	0	0.52406	-1.37129	0.51480	0	0.68235	1.04500	0.98398	1.36341	0.48003	1.87491	1.36385	1
0.50986	-0.40036	1.36427	1.35175	-0.99038	0.63017	-0.44761	0.68537	2.17308	0.59439	-0.79452	-0.76975	2.21487	0.59975	0.60185	0.80094	0	0.45614	-0.93572	1.41264	0	0.65931	0.72459	0.98792	0.90070	0.88617	0.66765	0.59886	0
0.66432	-0.21628	0.43487	1.15605	1.43654	1.83929	-2.03396	0.30562	0	2.57460	0.98892	-1.16535	2.21487	1.50648	1.08337	-1.62280	0	0.63115	0.66080	0.67350	3.10196	0.83852	0.94505	0.98756	0.54066	1.15369	0.99755	0.83708	1
1.43607	1.08982	0.73339	0.27804	-0.82267	2.42118	1.48334	0.32004	0	2.44693	-1.40260	-1.50269	2.21487	2.00033	2.28672	-1.50631	0	2.20527	1.30624	-0.22112	0	1.65954	2.24606	0.98328	2.97430	1.66467	3.84116	2.82491	1
0.70879	0.85022	0.67235	0.94859	-1.13776	1.24091	0.41686	1.58179	2.17308	0.95750	0.47021	-0.03682	2.21487	0.87688	0.10212	0.66115	0	1.70531	1.46114	-0.75883	0	0.97166	0.85635	1.13402	0.94997	1.59483	1.04865	0.92279	1
1.13502	0.28532	-1.10941	1.08854	-0.89626	1.10313	0.12672	0.96422	0	0.73125	-0.48854	0.04817	2.21487	0.75447	0.46440	0.38045	0	0.71464	-1.18307	-0.95638	1.55098	0.88316	0.92571	0.98658	1.05778	0.59963	0.88720	0.97068	0
1.12404	0.35447	0.03981	1.13250	1.62031	0.95592	1.37540	0.41594	0	1.54257	0.43718	-0.80471	2.21487	1.72355	1.67776	-1.63611	0	2.12787	-0.17535	1.56192	0	0.85155	1.25106	1.54640	0.74348	0.13855	0.71763	0.74605	1
